0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Title_t, "L.v.Beethoven 2mov - Piano Sonata No.27 in E Minor Op.90\000"
1, 0, Copyright_t, "Copyright(C) 1995-2009, Suzuki Software\000"
1, 0, Sequencer_specific, 9, 67, 123, 0, 88, 70, 48, 50, 0, 1
1, 0, Text_t, "XFhd:2000/09/25:JP:Classical::::L.v.Beethoven:::Kaoru Suzuki\000"
1, 0, Text_t, "XFln:JP:\203s\203A\203m\203\\\203i\203^\221æ27\224Ô\203z\222Z\222²\215ì\225i90\201`\221æ2\212y\217Í:L.v.\203x\201[\203g\201[\203\224\203F\203\223:::\227é\202¿\202á\202ñ:\227é\202¿\202á\202ñ\000"
1, 0, Time_signature, 1, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 857142
1, 384, Time_signature, 2, 2, 96, 8
1, 384, Tempo, 800000
1, 576, Tempo, 750000
1, 18432, Tempo, 800000
1, 18624, Tempo, 857142
1, 18816, Tempo, 800000
1, 19008, Tempo, 750000
1, 24192, Tempo, 800000
1, 24768, Tempo, 769230
1, 25152, Tempo, 722891
1, 29760, Tempo, 769230
1, 29952, Tempo, 821917
1, 30144, Tempo, 923076
1, 30336, Tempo, 857142
1, 30528, Tempo, 800000
1, 30720, Tempo, 750000
1, 36096, Tempo, 789473
1, 36288, Tempo, 821917
1, 36672, Tempo, 789473
1, 36864, Tempo, 750000
1, 42240, Tempo, 800000
1, 42432, Tempo, 857142
1, 42816, Tempo, 800000
1, 43008, Tempo, 750000
1, 44928, Tempo, 800000
1, 45312, Tempo, 857142
1, 45696, Tempo, 750000
1, 52224, Tempo, 800000
1, 52416, Tempo, 857142
1, 53568, Tempo, 800000
1, 53760, Tempo, 750000
1, 71424, Tempo, 800000
1, 71616, Tempo, 857142
1, 72000, Tempo, 800000
1, 72192, Tempo, 750000
1, 82752, Tempo, 779220
1, 82944, Tempo, 882352
1, 83328, Tempo, 800000
1, 84288, Tempo, 779220
1, 86400, Tempo, 800000
1, 86784, Tempo, 821917
1, 86976, Tempo, 882352
1, 87168, Tempo, 833333
1, 87360, Tempo, 789473
1, 96576, Tempo, 750000
1, 102144, Tempo, 789473
1, 102336, Tempo, 833333
1, 102528, Tempo, 750000
1, 103680, Tempo, 789473
1, 106752, Tempo, 821917
1, 106944, Tempo, 857142
1, 107136, Tempo, 800000
1, 107328, Tempo, 750000
1, 125184, Tempo, 800000
1, 125376, Tempo, 857142
1, 125760, Tempo, 800000
1, 125952, Tempo, 750000
1, 142848, Tempo, 789473
1, 143808, Tempo, 857142
1, 144192, Tempo, 800000
1, 144384, Tempo, 750000
1, 149376, Tempo, 779220
1, 149760, Tempo, 810810
1, 149952, Tempo, 857142
1, 150336, Tempo, 789473
1, 152640, Tempo, 821917
1, 152832, Tempo, 857142
1, 153024, Tempo, 937500
1, 153216, Tempo, 857142
1, 153408, Tempo, 789473
1, 161088, Tempo, 810810
1, 161280, Tempo, 857142
1, 161472, Tempo, 952380
1, 161664, Tempo, 857142
1, 161856, Tempo, 789473
1, 175488, Tempo, 800000
1, 175872, Tempo, 857142
1, 176064, Tempo, 1000000
1, 176256, Tempo, 750000
1, 200448, Tempo, 789473
1, 200640, Tempo, 857142
1, 201024, Tempo, 800000
1, 201216, Tempo, 750000
1, 202368, Tempo, 800000
1, 202752, Tempo, 857142
1, 203136, Tempo, 800000
1, 209088, Tempo, 833333
1, 209280, Tempo, 810810
1, 209472, Tempo, 779220
1, 209856, Tempo, 833333
1, 210048, Tempo, 789473
1, 210816, Tempo, 789473
1, 211200, Tempo, 769230
1, 211584, Tempo, 750000
1, 216192, Tempo, 800000
1, 216960, Tempo, 857142
1, 217728, Tempo, 923076
1, 218496, Tempo, 952380
1, 219264, Tempo, 857142
1, 220032, Tempo, 821917
1, 220800, Tempo, 789473
1, 221568, Tempo, 769230
1, 221760, Tempo, 800000
1, 221952, Tempo, 821917
1, 222144, Tempo, 937500
1, 222240, Tempo, 1333333
1, 222336, Tempo, 2000000
1, 222528, Tempo, 2400000
1, 223008, Tempo, 3000000
1, 223008, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 74
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, 4, "minor"
2, 192, Note_on_c, 0, 64, 80
2, 284, Note_off_c, 0, 64, 100
2, 288, Note_on_c, 0, 66, 80
2, 380, Note_off_c, 0, 66, 100
2, 384, Note_on_c, 0, 68, 80
2, 384, Note_on_c, 0, 64, 80
2, 476, Note_off_c, 0, 64, 100
2, 480, Note_on_c, 0, 59, 80
2, 572, Note_off_c, 0, 59, 100
2, 576, Note_on_c, 0, 64, 80
2, 668, Note_off_c, 0, 64, 100
2, 672, Note_on_c, 0, 59, 80
2, 764, Note_off_c, 0, 68, 100
2, 764, Note_off_c, 0, 59, 100
2, 768, Note_on_c, 0, 71, 80
2, 768, Note_on_c, 0, 68, 80
2, 860, Note_off_c, 0, 68, 100
2, 864, Note_on_c, 0, 59, 80
2, 956, Note_off_c, 0, 71, 100
2, 956, Note_off_c, 0, 59, 100
2, 960, Note_on_c, 0, 69, 80
2, 960, Note_on_c, 0, 66, 80
2, 1052, Note_off_c, 0, 66, 100
2, 1056, Note_on_c, 0, 59, 80
2, 1148, Note_off_c, 0, 69, 100
2, 1148, Note_off_c, 0, 59, 100
2, 1152, Note_on_c, 0, 68, 80
2, 1152, Note_on_c, 0, 64, 80
2, 1244, Note_off_c, 0, 64, 100
2, 1248, Note_on_c, 0, 59, 80
2, 1340, Note_off_c, 0, 68, 100
2, 1340, Note_off_c, 0, 59, 100
2, 1344, Note_on_c, 0, 66, 80
2, 1344, Note_on_c, 0, 63, 80
2, 1436, Note_off_c, 0, 63, 100
2, 1440, Note_on_c, 0, 59, 80
2, 1532, Note_off_c, 0, 66, 100
2, 1532, Note_off_c, 0, 59, 100
2, 1536, Note_on_c, 0, 66, 80
2, 1536, Note_on_c, 0, 63, 80
2, 1628, Note_off_c, 0, 63, 100
2, 1632, Note_on_c, 0, 59, 80
2, 1724, Note_off_c, 0, 66, 100
2, 1724, Note_off_c, 0, 59, 100
