0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Title_t, "L.v.Beethoven 3mov - Piano Sonata No.16 in G Major Op.31-1\000"
1, 0, Copyright_t, "Copyright(C) 1995-2009, Suzuki Software\000"
1, 0, Sequencer_specific, 9, 67, 123, 0, 88, 70, 48, 50, 0, 1
1, 0, Text_t, "XFhd:2000/06/27:JP:Classical::::L.v.Beethoven:::Kaoru Suzuki\000"
1, 0, Text_t, "XFln:JP:\203s\203A\203m\203\\\203i\203^\221æ16\224Ô\203g\222·\222²\215ì\225i31-1\201`\221æ3\212y\217Í:L.v.\203x\201[\203g\201[\203\224\203F\203\223:::\227é\202¿\202á\202ñ:\227é\202¿\202á\202ñ\000"
1, 0, Time_signature, 2, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 285714
1, 768, Time_signature, 4, 2, 96, 8
1, 11136, Tempo, 300000
1, 11520, Tempo, 333333
1, 12480, Tempo, 285714
1, 146688, Tempo, 294117
1, 148224, Tempo, 306122
1, 148992, Tempo, 315789
1, 150144, Tempo, 285714
1, 154368, Tempo, 294117
1, 155136, Tempo, 315789
1, 156288, Tempo, 285714
1, 166656, Tempo, 294117
1, 167424, Tempo, 315789
1, 168576, Tempo, 285714
1, 189696, Tempo, 294117
1, 190464, Tempo, 312500
1, 192000, Tempo, 300000
1, 196608, Tempo, 315789
1, 197568, Tempo, 285714
1, 269568, Tempo, 294117
1, 271104, Tempo, 306122
1, 271872, Tempo, 319148
1, 273408, Tempo, 292682
1, 311040, Tempo, 297029
1, 312576, Tempo, 306122
1, 314112, Tempo, 315789
1, 314880, Tempo, 375000
1, 315456, Tempo, 500000
1, 316608, Tempo, 300000
1, 329472, Tempo, 309278
1, 331008, Tempo, 319148
1, 331776, Tempo, 333333
1, 332736, Tempo, 300000
1, 338880, Tempo, 306122
1, 340416, Tempo, 319148
1, 340992, Tempo, 352941
1, 349440, Tempo, 400000
1, 354816, Tempo, 300000
1, 358656, Tempo, 400000
1, 370944, Tempo, 285714
1, 374016, Tempo, 222222
1, 418560, Tempo, 240000
1, 420096, Tempo, 260869
1, 421632, Tempo, 333333
1, 421632, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 74
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, 1, "major"
2, 0, Note_on_c, 0, 76, 80
2, 44, Note_off_c, 0, 76, 100
