0, 0, Header, 1, 4, 384
1, 0, Start_track
1, 489600, Tempo, 428571
1, 489792, Tempo, 500000
1, 489984, Tempo, 397350
1, 510720, Tempo, 410958
1, 511104, Tempo, 428571
1, 511680, Tempo, 379746
1, 561024, Tempo, 387096
1, 561408, Tempo, 400000
1, 561792, Tempo, 461538
1, 561984, Tempo, 600000
1, 562176, Tempo, 666666
1, 565056, Tempo, 857142
1, 565248, Tempo, 461538
1, 574464, Tempo, 480000
1, 575232, Tempo, 500000
1, 575616, Tempo, 2000000
1, 576000, Tempo, 461538
1, 577536, Tempo, 666666
1, 578304, Tempo, 1000000
1, 579072, Tempo, 461538
1, 580608, Tempo, 666666
1, 581376, Tempo, 1000000
1, 582144, Tempo, 375000
1, 590976, Tempo, 461538
1, 592512, Tempo, 600000
1, 592512, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 72
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, 0, "major"
2, 192, Note_on_c, 0, 52, 80
2, 192, Note_on_c, 0, 48, 80
2, 380, Note_off_c, 0, 52, 100
2, 380, Note_off_c, 0, 48, 100
2, 384, Note_on_c, 0, 52, 80
2, 384, Note_on_c, 0, 48, 80
2, 572, Note_off_c, 0, 52, 100
2, 572, Note_off_c, 0, 48, 100
2, 576, Note_on_c, 0, 52, 80
2, 576, Note_on_c, 0, 48, 80
2, 764, Note_off_c, 0, 52, 100
2, 764, Note_off_c, 0, 48, 100
2, 768, Note_on_c, 0, 52, 80
2, 768, Note_on_c, 0, 48, 80
2, 956, Note_off_c, 0, 52, 100
2, 956, Note_off_c, 0, 48, 100
2, 960, Note_on_c, 0, 52, 80
2, 960, Note_on_c, 0, 48, 80
2, 1148, Note_off_c, 0, 52, 100
2, 1148, Note_off_c, 0, 48, 100
2, 1152, Note_on_c, 0, 52, 80
2, 1152, Note_on_c, 0, 48, 80
2, 1340, Note_off_c, 0, 52, 100
2, 1340, Note_off_c, 0, 48, 100
2, 1344, Note_on_c, 0, 52, 80
2, 1344, Note_on_c, 0, 48, 80
2, 1532, Note_off_c, 0, 52, 100
2, 1532, Note_off_c, 0, 48, 100
2, 1536, Note_on_c, 0, 52, 80
2, 1536, Note_on_c, 0, 48, 80
2, 1724, Note_off_c, 0, 52, 100
2, 1724, Note_off_c, 0, 48, 100
2, 1728, Note_on_c, 0, 52, 80
2, 1728, Note_on_c, 0, 48, 80
2, 1916, Note_off_c, 0, 52, 100
2, 1916, Note_off_c, 0, 48, 100
2, 1920, Note_on_c, 0, 52, 80
2, 1920, Note_on_c, 0, 48, 80
2, 2108, Note_off_c, 0, 52, 100
2, 2108, Note_off_c, 0, 48, 100
2, 2112, Note_on_c, 0, 52, 80
2, 2112, Note_on_c, 0, 48, 80
2, 2300, Note_off_c, 0, 52, 100
2, 2300, Note_off_c, 0, 48, 100
2, 2304, Note_on_c, 0, 52, 80
2, 2304, Note_on_c, 0, 48, 80
2, 2492, Note_off_c, 0, 52, 100
2, 2492, Note_off_c, 0, 48, 100
2, 2496, Note_on_c, 0, 52, 80
2, 2496, Note_on_c, 0, 48, 80
2, 2684, Note_off_c, 0, 52, 100
2, 2684, Note_off_c, 0, 48, 100
2, 2688, Note_on_c, 0, 54, 80
2, 2688, Note_on_c, 0, 50, 80
2, 2876, Note_off_c, 0, 54, 100
2, 2876, Note_off_c, 0, 50, 100
2, 2880, Note_on_c, 0, 54, 80
2, 2880, Note_on_c, 0, 50, 80
2, 3068, Note_off_c, 0, 54, 100
2, 3068, Note_off_c, 0, 50, 100
2, 3072, Note_on_c, 0, 55, 80
2, 3072, Note_on_c, 0, 50, 80
2, 3644, Note_off_c, 0, 55, 100
2, 3644, Note_off_c, 0, 50, 100
2, 3648, Note_on_c, 0, 59, 80
2, 3740, Note_off_c, 0, 59, 100
2, 3744, Note_on_c, 0, 57, 80
2, 3836, Note_off_c, 0, 57, 100
2, 3840, Note_on_c, 0, 55, 80
2, 4028, Note_off_c, 0, 55, 100
2, 4608, Note_on_c, 0, 85, 80
2, 4700, Note_off_c, 0, 85, 100
2, 4704, Note_on_c, 0, 86, 80
2, 5084, Note_off_c, 0, 86, 100
2, 5088, Note_on_c, 0, 84, 80
2, 5180, Note_off_c, 0, 84, 100
2, 5184, Note_on_c, 0, 83, 80
2, 5276, Note_off_c, 0, 83, 100
2, 5280, Note_on_c, 0, 81, 80
2, 5372, Note_off_c, 0, 81, 100
2, 5376, Note_on_c, 0, 79, 80
2, 5756, Note_off_c, 0, 79, 100
2, 6144, Note_on_c, 0, 50, 80
2, 6144, Note_on_c, 0, 46, 80
2, 6332, Note_off_c, 0, 50, 100
2, 6332, Note_off_c, 0, 46, 100
2, 6336, Note_on_c, 0, 50, 80
2, 6336, Note_on_c, 0, 46, 80
2, 6524, Note_off_c, 0, 50, 100
2, 6524, Note_off_c, 0, 46, 100
2, 6528, Note_on_c, 0, 50, 80
2, 6528, Note_on_c, 0, 46, 80
2, 6716, Note_off_c, 0, 50, 100
2, 6716, Note_off_c, 0, 46, 100
2, 6720, Note_on_c, 0, 50, 80
2, 6720, Note_on_c, 0, 46, 80
2, 6908, Note_off_c, 0, 50, 100
2, 6908, Note_off_c, 0, 46, 100
2, 6912, Note_on_c, 0, 50, 80
2, 6912, Note_on_c, 0, 46, 80
2, 7100, Note_off_c, 0, 50, 100
2, 7100, Note_off_c, 0, 46, 100
2, 7104, Note_on_c, 0, 50, 80
2, 7104, Note_on_c, 0, 46, 80
2, 7292, Note_off_c, 0, 50, 100
2, 7292, Note_off_c, 0, 46, 100
2, 7296, Note_on_c, 0, 50, 80
2, 7296, Note_on_c, 0, 46, 80
2, 7484, Note_off_c, 0, 50, 100
2, 7484, Note_off_c, 0, 46, 100
2, 7488, Note_on_c, 0, 50, 80
2, 7488, Note_on_c, 0, 46, 80
2, 7676, Note_off_c, 0, 50, 100
2, 7676, Note_off_c, 0, 46, 100
2, 7680, Note_on_c, 0, 50, 80
2, 7680, Note_on_c, 0, 46, 80
2, 7868, Note_off_c, 0, 50, 100
2, 7868, Note_off_c, 0, 46, 100
2, 7872, Note_on_c, 0, 50, 80
2, 7872, Note_on_c, 0, 46, 80
2, 8060, Note_off_c, 0, 50, 100
2, 8060, Note_off_c, 0, 46, 100
2, 8064, Note_on_c, 0, 50, 80
2, 8064, Note_on_c, 0, 46, 80
2, 8252, Note_off_c, 0, 50, 100
2, 8252, Note_off_c, 0, 46, 100
2, 8256, Note_on_c, 0, 50, 80
2, 8256, Note_on_c, 0, 46, 80
2, 8444, Note_off_c, 0, 50, 100
2, 8444, Note_off_c, 0, 46, 100
2, 8448, Note_on_c, 0, 50, 80
2, 8448, Note_on_c, 0, 46, 80
2, 8636, Note_off_c, 0, 50, 100
2, 8636, Note_off_c, 0, 46, 100
2, 8640, Note_on_c, 0, 50, 80
2, 8640, Note_on_c, 0, 46, 80
2, 8828, Note_off_c, 0, 50, 100
2, 8828, Note_off_c, 0, 46, 100
2, 8832, Note_on_c, 0, 52, 80
2, 8832, Note_on_c, 0, 48, 80
2, 9020, Note_off_c, 0, 52, 100
2, 9020, Note_off_c, 0, 48, 100
2, 9024, Note_on_c, 0, 52, 80
2, 9024, Note_on_c, 0, 48, 80
2, 9212, Note_off_c, 0, 52, 100
2, 9212, Note_off_c, 0, 48, 100
2, 9216, Note_on_c, 0, 53, 80
2, 9216, Note_on_c, 0, 48, 80
2, 9788, Note_off_c, 0, 53, 100
2, 9788, Note_off_c, 0, 48, 100
2, 9792, Note_on_c, 0, 57, 80
2, 9884, Note_off_c, 0, 57, 100
2, 9888, Note_on_c, 0, 55, 80
2, 9980, Note_off_c, 0, 55, 100
2, 9984, Note_on_c, 0, 53, 80
2, 10172, Note_off_c, 0, 53, 100
2, 10752, Note_on_c, 0, 83, 80
2, 10844, Note_off_c, 0, 83, 100
2, 10848, Note_on_c, 0, 84, 80
2, 11228, Note_off_c, 0, 84, 100
2, 11232, Note_on_c, 0, 82, 80
2, 11324, Note_off_c, 0, 82, 100
2, 11328, Note_on_c, 0, 80, 80
2, 11420, Note_off_c, 0, 80, 100
2, 11424, Note_on_c, 0, 79, 80
2, 11516, Note_off_c, 0, 79, 100
2, 11520, Note_on_c, 0, 77, 80
2, 11900, Note_off_c, 0, 77, 100
2, 12288, Note_on_c, 0, 88, 80
2, 12380, Note_off_c, 0, 88, 100
2, 12384, Note_on_c, 0, 89, 80
2, 13436, Note_off_c, 0, 89, 100
2, 13440, Note_on_c, 0, 89, 91
2, 13532, Note_off_c, 0, 89, 100
2, 13536, Note_on_c, 0, 87, 92
2, 13628, Note_off_c, 0, 87, 100
2, 13632, Note_on_c, 0, 86, 93
2, 13724, Note_off_c, 0, 86, 100
2, 13728, Note_on_c, 0, 84, 94
2, 13820, Note_off_c, 0, 84, 100
2, 13824, Note_on_c, 0, 83, 95
2, 13916, Note_off_c, 0, 83, 100
2, 13920, Note_on_c, 0, 84, 96
2, 14012, Note_off_c, 0, 84, 100
2, 14016, Note_on_c, 0, 86, 97
2, 14108, Note_off_c, 0, 86, 100
2, 14112, Note_on_c, 0, 87, 98
2, 14204, Note_off_c, 0, 87, 100
2, 14208, Note_on_c, 0, 89, 99
2, 14300, Note_off_c, 0, 89, 100
2, 14304, Note_on_c, 0, 87, 100
2, 14396, Note_off_c, 0, 87, 100
2, 14400, Note_on_c, 0, 86, 101
2, 14492, Note_off_c, 0, 86, 100
2, 14496, Note_on_c, 0, 84, 102
2, 14588, Note_off_c, 0, 84, 100
2, 14592, Note_on_c, 0, 83, 103
2, 14684, Note_off_c, 0, 83, 100
2, 14688, Note_on_c, 0, 84, 104
2, 14780, Note_off_c, 0, 84, 100
2, 14784, Note_on_c, 0, 86, 105
2, 14876, Note_off_c, 0, 86, 100
2, 14880, Note_on_c, 0, 87, 106
2, 14972, Note_off_c, 0, 87, 100
2, 14976, Note_on_c, 0, 89, 107
2, 15068, Note_off_c, 0, 89, 100
2, 15072, Note_on_c, 0, 87, 108
2, 15164, Note_off_c, 0, 87, 100
2, 15168, Note_on_c, 0, 86, 108
2, 15260, Note_off_c, 0, 86, 100
2, 15264, Note_on_c, 0, 84, 109
2, 15356, Note_off_c, 0, 84, 100
2, 15360, Note_on_c, 0, 83, 110
2, 15452, Note_off_c, 0, 83, 100
2, 15456, Note_on_c, 0, 84, 110
2, 15548, Note_off_c, 0, 84, 100
2, 15552, Note_on_c, 0, 86, 110
2, 15644, Note_off_c, 0, 86, 100
2, 15648, Note_on_c, 0, 87, 110
2, 15740, Note_off_c, 0, 87, 100
2, 15744, Note_on_c, 0, 89, 110
2, 15836, Note_off_c, 0, 89, 100
2, 15840, Note_on_c, 0, 87, 110
2, 15932, Note_off_c, 0, 87, 100
2, 15936, Note_on_c, 0, 86, 110
2, 16028, Note_off_c, 0, 86, 100
2, 16032, Note_on_c, 0, 84, 110
2, 16124, Note_off_c, 0, 84, 100
2, 16128, Note_on_c, 0, 83, 110
2, 16220, Note_off_c, 0, 83, 100
2, 16224, Note_on_c, 0, 80, 110
2, 16316, Note_off_c, 0, 80, 100
2, 16320, Note_on_c, 0, 79, 110
2, 16412, Note_off_c, 0, 79, 100
2, 16416, Note_on_c, 0, 77, 110
2, 16508, Note_off_c, 0, 77, 100
2, 16512, Note_on_c, 0, 75, 110
2, 16604, Note_off_c, 0, 75, 100
2, 16608, Note_on_c, 0, 74, 110
2, 16700, Note_off_c, 0, 74, 100
2, 16704, Note_on_c, 0, 72, 110
2, 16796, Note_off_c, 0, 72, 100
2, 16800, Note_on_c, 0, 71, 110
2, 16892, Note_off_c, 0, 71, 100
2, 16896, Note_on_c, 0, 72, 100
2, 17084, Note_off_c, 0, 72, 100
2, 17280, Note_on_c, 0, 67, 96
2, 17468, Note_off_c, 0, 67, 100
2, 17664, Note_on_c, 0, 63, 91
2, 17852, Note_off_c, 0, 63, 100
2, 18048, Note_on_c, 0, 60, 86
2, 18236, Note_off_c, 0, 60, 100
2, 18432, Note_on_c, 0, 55, 81
2, 19964, Note_off_c, 0, 55, 100
2, 19968, Note_on_c, 0, 64, 80
2, 20064, Note_on_c, 0, 60, 80
2, 20136, Note_off_c, 0, 64, 100
2, 20160, Note_on_c, 0, 64, 80
2, 20236, Note_off_c, 0, 60, 100
2, 20256, Note_on_c, 0, 60, 80
2, 20324, Note_off_c, 0, 64, 100
2, 20352, Note_on_c, 0, 64, 80
2, 20424, Note_off_c, 0, 60, 100
2, 20448, Note_on_c, 0, 60, 80
2, 20508, Note_off_c, 0, 64, 100
2, 20544, Note_on_c, 0, 64, 80
2, 20604, Note_off_c, 0, 60, 100
2, 20640, Note_on_c, 0, 60, 80
2, 20712, Note_off_c, 0, 64, 100
2, 20736, Note_on_c, 0, 64, 80
2, 20812, Note_off_c, 0, 60, 100
2, 20832, Note_on_c, 0, 60, 80
2, 20916, Note_off_c, 0, 64, 100
2, 20928, Note_on_c, 0, 64, 80
2, 20996, Note_off_c, 0, 60, 100
2, 21024, Note_on_c, 0, 60, 80
2, 21100, Note_off_c, 0, 64, 100
2, 21120, Note_on_c, 0, 64, 80
2, 21188, Note_off_c, 0, 60, 100
2, 21216, Note_on_c, 0, 60, 80
2, 21272, Note_off_c, 0, 64, 100
2, 21312, Note_on_c, 0, 64, 80
2, 21380, Note_off_c, 0, 60, 100
2, 21408, Note_on_c, 0, 60, 80
2, 21464, Note_off_c, 0, 64, 100
2, 21504, Note_on_c, 0, 64, 80
2, 21568, Note_off_c, 0, 60, 100
2, 21600, Note_on_c, 0, 60, 80
2, 21660, Note_off_c, 0, 64, 100
2, 21696, Note_on_c, 0, 64, 80
2, 21780, Note_off_c, 0, 60, 100
2, 21792, Note_on_c, 0, 60, 80
2, 21860, Note_off_c, 0, 64, 100
2, 21888, Note_on_c, 0, 64, 80
2, 21956, Note_off_c, 0, 60, 100
2, 21984, Note_on_c, 0, 60, 80
2, 22056, Note_off_c, 0, 64, 100
2, 22080, Note_on_c, 0, 64, 80
2, 22152, Note_off_c, 0, 60, 100
2, 22176, Note_on_c, 0, 60, 80
2, 22228, Note_off_c, 0, 64, 100
2, 22272, Note_on_c, 0, 64, 80
2, 22324, Note_off_c, 0, 60, 100
2, 22368, Note_on_c, 0, 60, 80
2, 22440, Note_off_c, 0, 64, 100
2, 22464, Note_on_c, 0, 64, 80
2, 22528, Note_off_c, 0, 60, 100
2, 22560, Note_on_c, 0, 60, 80
2, 22616, Note_off_c, 0, 64, 100
2, 22656, Note_on_c, 0, 66, 80
2, 22716, Note_off_c, 0, 60, 100
2, 22752, Note_on_c, 0, 62, 80
2, 22816, Note_off_c, 0, 66, 100
2, 22848, Note_on_c, 0, 66, 80
2, 22908, Note_off_c, 0, 62, 100
2, 22944, Note_on_c, 0, 62, 80
2, 23016, Note_off_c, 0, 66, 100
2, 23036, Note_off_c, 0, 62, 100
2, 23040, Note_on_c, 0, 67, 80
2, 23612, Note_off_c, 0, 67, 100
2, 23616, Note_on_c, 0, 71, 80
2, 23708, Note_off_c, 0, 71, 100
2, 23712, Note_on_c, 0, 69, 80
2, 23804, Note_off_c, 0, 69, 100
2, 23808, Note_on_c, 0, 67, 80
2, 23996, Note_off_c, 0, 67, 100
2, 24576, Note_on_c, 0, 85, 80
2, 24668, Note_off_c, 0, 85, 100
2, 24672, Note_on_c, 0, 86, 80
2, 25052, Note_off_c, 0, 86, 100
2, 25056, Note_on_c, 0, 84, 80
2, 25148, Note_off_c, 0, 84, 100
2, 25152, Note_on_c, 0, 83, 80
2, 25244, Note_off_c, 0, 83, 100
2, 25248, Note_on_c, 0, 81, 80
2, 25340, Note_off_c, 0, 81, 100
2, 25344, Note_on_c, 0, 79, 80
2, 25724, Note_off_c, 0, 79, 100
2, 26112, Note_on_c, 0, 65, 80
2, 26204, Note_off_c, 0, 65, 100
2, 26208, Note_on_c, 0, 62, 80
2, 26300, Note_off_c, 0, 62, 100
2, 26304, Note_on_c, 0, 65, 80
2, 26396, Note_off_c, 0, 65, 100
2, 26400, Note_on_c, 0, 62, 80
2, 26492, Note_off_c, 0, 62, 100
2, 26496, Note_on_c, 0, 65, 80
2, 26588, Note_off_c, 0, 65, 100
2, 26592, Note_on_c, 0, 62, 80
2, 26684, Note_off_c, 0, 62, 100
2, 26688, Note_on_c, 0, 65, 80
2, 26780, Note_off_c, 0, 65, 100
2, 26784, Note_on_c, 0, 62, 80
2, 26876, Note_off_c, 0, 62, 100
2, 26880, Note_on_c, 0, 65, 80
2, 26972, Note_off_c, 0, 65, 100
2, 26976, Note_on_c, 0, 62, 80
2, 27068, Note_off_c, 0, 62, 100
2, 27072, Note_on_c, 0, 65, 80
2, 27164, Note_off_c, 0, 65, 100
2, 27168, Note_on_c, 0, 62, 80
2, 27260, Note_off_c, 0, 62, 100
2, 27264, Note_on_c, 0, 65, 80
2, 27356, Note_off_c, 0, 65, 100
2, 27360, Note_on_c, 0, 62, 80
2, 27452, Note_off_c, 0, 62, 100
2, 27456, Note_on_c, 0, 65, 80
2, 27548, Note_off_c, 0, 65, 100
2, 27552, Note_on_c, 0, 62, 80
2, 27644, Note_off_c, 0, 62, 100
2, 27648, Note_on_c, 0, 65, 80
2, 27740, Note_off_c, 0, 65, 100
2, 27744, Note_on_c, 0, 62, 80
2, 27836, Note_off_c, 0, 62, 100
2, 27840, Note_on_c, 0, 65, 80
2, 27932, Note_off_c, 0, 65, 100
2, 27936, Note_on_c, 0, 62, 80
2, 28028, Note_off_c, 0, 62, 100
2, 28032, Note_on_c, 0, 65, 80
2, 28124, Note_off_c, 0, 65, 100
2, 28128, Note_on_c, 0, 62, 80
2, 28220, Note_off_c, 0, 62, 100
2, 28224, Note_on_c, 0, 65, 80
2, 28316, Note_off_c, 0, 65, 100
2, 28320, Note_on_c, 0, 62, 80
2, 28412, Note_off_c, 0, 62, 100
2, 28416, Note_on_c, 0, 65, 80
2, 28508, Note_off_c, 0, 65, 100
2, 28512, Note_on_c, 0, 62, 80
2, 28604, Note_off_c, 0, 62, 100
2, 28608, Note_on_c, 0, 65, 80
2, 28700, Note_off_c, 0, 65, 100
2, 28704, Note_on_c, 0, 62, 80
2, 28796, Note_off_c, 0, 62, 100
2, 28800, Note_on_c, 0, 68, 80
2, 28892, Note_off_c, 0, 68, 100
2, 28896, Note_on_c, 0, 64, 80
2, 28988, Note_off_c, 0, 64, 100
2, 28992, Note_on_c, 0, 68, 80
2, 29084, Note_off_c, 0, 68, 100
2, 29088, Note_on_c, 0, 64, 80
2, 29180, Note_off_c, 0, 64, 100
2, 29184, Note_on_c, 0, 69, 80
2, 29756, Note_off_c, 0, 69, 100
2, 29760, Note_on_c, 0, 72, 80
2, 29852, Note_off_c, 0, 72, 100
2, 29856, Note_on_c, 0, 71, 80
2, 29948, Note_off_c, 0, 71, 100
2, 29952, Note_on_c, 0, 69, 80
2, 30140, Note_off_c, 0, 69, 100
2, 30720, Note_on_c, 0, 87, 80
2, 30812, Note_off_c, 0, 87, 100
2, 30816, Note_on_c, 0, 88, 80
2, 31196, Note_off_c, 0, 88, 100
2, 31200, Note_on_c, 0, 86, 84
2, 31292, Note_off_c, 0, 86, 100
2, 31296, Note_on_c, 0, 84, 85
2, 31388, Note_off_c, 0, 84, 100
2, 31392, Note_on_c, 0, 83, 86
2, 31484, Note_off_c, 0, 83, 100
2, 31488, Note_on_c, 0, 81, 87
2, 31868, Note_off_c, 0, 81, 100
2, 32256, Note_on_c, 0, 87, 95
2, 32348, Note_off_c, 0, 87, 100
2, 32352, Note_on_c, 0, 88, 96
2, 32732, Note_off_c, 0, 88, 100
2, 32736, Note_on_c, 0, 86, 100
2, 32828, Note_off_c, 0, 86, 100
2, 32832, Note_on_c, 0, 84, 101
2, 32924, Note_off_c, 0, 84, 100
2, 32928, Note_on_c, 0, 83, 102
2, 33020, Note_off_c, 0, 83, 100
2, 33024, Note_on_c, 0, 82, 103
2, 33404, Note_off_c, 0, 82, 100
2, 33792, Note_on_c, 0, 83, 80
2, 34268, Note_off_c, 0, 83, 100
2, 34272, Note_on_c, 0, 81, 80
2, 34364, Note_off_c, 0, 81, 100
2, 34368, Note_on_c, 0, 79, 80
2, 34460, Note_off_c, 0, 79, 100
2, 34464, Note_on_c, 0, 78, 80
2, 34556, Note_off_c, 0, 78, 100
2, 34560, Note_on_c, 0, 79, 80
2, 34652, Note_off_c, 0, 79, 100
2, 34656, Note_on_c, 0, 78, 80
2, 34748, Note_off_c, 0, 78, 100
2, 34752, Note_on_c, 0, 76, 80
2, 34844, Note_off_c, 0, 76, 100
2, 34848, Note_on_c, 0, 75, 80
2, 34940, Note_off_c, 0, 75, 100
2, 34944, Note_on_c, 0, 76, 80
2, 35036, Note_off_c, 0, 76, 100
2, 35040, Note_on_c, 0, 79, 80
2, 35132, Note_off_c, 0, 79, 100
2, 35136, Note_on_c, 0, 78, 80
2, 35228, Note_off_c, 0, 78, 100
2, 35232, Note_on_c, 0, 76, 80
2, 35324, Note_off_c, 0, 76, 100
2, 35328, Note_on_c, 0, 75, 80
2, 35420, Note_off_c, 0, 75, 100
2, 35424, Note_on_c, 0, 73, 80
2, 35516, Note_off_c, 0, 73, 100
2, 35520, Note_on_c, 0, 71, 80
2, 35612, Note_off_c, 0, 71, 100
2, 35616, Note_on_c, 0, 70, 80
2, 35708, Note_off_c, 0, 70, 100
2, 35712, Note_on_c, 0, 71, 80
2, 35804, Note_off_c, 0, 71, 100
2, 35808, Note_on_c, 0, 73, 80
2, 35900, Note_off_c, 0, 73, 100
2, 35904, Note_on_c, 0, 74, 80
2, 35996, Note_off_c, 0, 74, 100
2, 36000, Note_on_c, 0, 75, 80
2, 36092, Note_off_c, 0, 75, 100
2, 36096, Note_on_c, 0, 76, 80
2, 36188, Note_off_c, 0, 76, 100
2, 36192, Note_on_c, 0, 75, 80
2, 36284, Note_off_c, 0, 75, 100
2, 36288, Note_on_c, 0, 76, 80
2, 36380, Note_off_c, 0, 76, 100
2, 36384, Note_on_c, 0, 78, 80
2, 36476, Note_off_c, 0, 78, 100
2, 36480, Note_on_c, 0, 79, 80
2, 36572, Note_off_c, 0, 79, 100
2, 36576, Note_on_c, 0, 80, 80
2, 36668, Note_off_c, 0, 80, 100
2, 36672, Note_on_c, 0, 81, 80
2, 36764, Note_off_c, 0, 81, 100
2, 36768, Note_on_c, 0, 82, 80
2, 36860, Note_off_c, 0, 82, 100
2, 36864, Note_on_c, 0, 83, 80
2, 36956, Note_off_c, 0, 83, 100
2, 36960, Note_on_c, 0, 82, 80
2, 37052, Note_off_c, 0, 82, 100
2, 37056, Note_on_c, 0, 83, 80
2, 37148, Note_off_c, 0, 83, 100
2, 37152, Note_on_c, 0, 82, 80
2, 37244, Note_off_c, 0, 82, 100
2, 37248, Note_on_c, 0, 83, 80
2, 37340, Note_off_c, 0, 83, 100
2, 37344, Note_on_c, 0, 81, 80
2, 37436, Note_off_c, 0, 81, 100
2, 37440, Note_on_c, 0, 79, 80
2, 37532, Note_off_c, 0, 79, 100
2, 37536, Note_on_c, 0, 78, 80
2, 37628, Note_off_c, 0, 78, 100
2, 37632, Note_on_c, 0, 79, 80
2, 37724, Note_off_c, 0, 79, 100
2, 37728, Note_on_c, 0, 78, 80
2, 37820, Note_off_c, 0, 78, 100
2, 37824, Note_on_c, 0, 76, 80
2, 37916, Note_off_c, 0, 76, 100
2, 37920, Note_on_c, 0, 75, 80
2, 38012, Note_off_c, 0, 75, 100
2, 38016, Note_on_c, 0, 76, 80
2, 38108, Note_off_c, 0, 76, 100
2, 38112, Note_on_c, 0, 79, 80
2, 38204, Note_off_c, 0, 79, 100
2, 38208, Note_on_c, 0, 78, 80
2, 38300, Note_off_c, 0, 78, 100
2, 38304, Note_on_c, 0, 76, 80
2, 38396, Note_off_c, 0, 76, 100
2, 38400, Note_on_c, 0, 75, 80
2, 38492, Note_off_c, 0, 75, 100
2, 38496, Note_on_c, 0, 73, 80
2, 38588, Note_off_c, 0, 73, 100
2, 38592, Note_on_c, 0, 71, 80
2, 38684, Note_off_c, 0, 71, 100
2, 38688, Note_on_c, 0, 70, 80
2, 38780, Note_off_c, 0, 70, 100
2, 38784, Note_on_c, 0, 71, 80
2, 38876, Note_off_c, 0, 71, 100
2, 38880, Note_on_c, 0, 73, 80
2, 38972, Note_off_c, 0, 73, 100
2, 38976, Note_on_c, 0, 74, 80
2, 39068, Note_off_c, 0, 74, 100
2, 39072, Note_on_c, 0, 75, 80
2, 39164, Note_off_c, 0, 75, 100
2, 39168, Note_on_c, 0, 76, 80
2, 39260, Note_off_c, 0, 76, 100
2, 39264, Note_on_c, 0, 75, 80
2, 39356, Note_off_c, 0, 75, 100
2, 39360, Note_on_c, 0, 76, 80
2, 39452, Note_off_c, 0, 76, 100
2, 39456, Note_on_c, 0, 78, 80
2, 39548, Note_off_c, 0, 78, 100
