0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Title_t, "L.v.Beethoven 3mov - Piano Sonata No.11 in Bb Major Op.22\000"
1, 0, Copyright_t, "Copyright(C) 1995-2009, Suzuki Software\000"
1, 0, Sequencer_specific, 9, 67, 123, 0, 88, 70, 48, 50, 0, 1
1, 0, Text_t, "XFhd:2000/05/23:JP:Classical::::L.v.Beethoven:::Kaoru Suzuki\000"
1, 0, Text_t, "XFln:JP:\203s\203A\203m\203\\\203i\203^\221æ11\224Ô\225Ï\203\215\222·\222²\215ì\225i22\201`\221æ3\212y\217Í:L.v.\203x\201[\203g\201[\203\224\203F\203\223:::\227é\202¿\202á\202ñ:\227é\202¿\202á\202ñ\000"
1, 0, Time_signature, 1, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 480000
1, 384, Time_signature, 3, 2, 96, 8
1, 67584, Tempo, 500000
1, 67968, Tempo, 545454
1, 69120, Tempo, 444444
1, 105984, Tempo, 472440
1, 132864, Tempo, 521739
1, 133632, Tempo, 472440
1, 157824, Tempo, 483870
1, 158208, Tempo, 521739
1, 158976, Tempo, 472440
1, 173184, Tempo, 480000
1, 173568, Tempo, 500000
1, 173952, Tempo, 545454
1, 174336, Tempo, 666666
1, 174336, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 75
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, -2, "major"
2, 0, Note_on_c, 0, 62, 80
2, 284, Note_off_c, 0, 62, 100
2, 288, Note_on_c, 0, 63, 80
2, 380, Note_off_c, 0, 63, 100
2, 384, Note_on_c, 0, 65, 80
2, 1148, Note_off_c, 0, 65, 100
2, 1152, Note_on_c, 0, 69, 80
2, 1196, Note_off_c, 0, 69, 100
2, 1200, Note_on_c, 0, 67, 80
2, 1244, Note_off_c, 0, 67, 100
2, 1248, Note_on_c, 0, 65, 80
2, 1340, Note_off_c, 0, 65, 100
2, 1344, Note_on_c, 0, 67, 80
2, 1436, Note_off_c, 0, 67, 100
2, 1440, Note_on_c, 0, 69, 80
2, 1532, Note_off_c, 0, 69, 100
2, 1536, Note_on_c, 0, 70, 80
2, 1916, Note_off_c, 0, 70, 100
2, 1920, Note_on_c, 0, 65, 80
2, 2300, Note_off_c, 0, 65, 100
2, 2304, Note_on_c, 0, 69, 80
2, 2348, Note_off_c, 0, 69, 100
