0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Title_t, "L.v.Beethoven 3mov - Piano Sonata No.28 in A Major Op.101\000"
1, 0, Copyright_t, "Copyright(C) 1995-2009, Suzuki Software\000"
1, 0, Sequencer_specific, 9, 67, 123, 0, 88, 70, 48, 50, 0, 1
1, 0, Text_t, "XFhd:2000/10/01:JP:Classical::::L.v.Beethoven:::Kaoru Suzuki\000"
1, 0, Text_t, "XFln:JP:\203s\203A\203m\203\\\203i\203^\221æ28\224Ô\203C\222·\222²\215ì\225i101\201`\221æ3\212y\217Í:L.v.\203x\201[\203g\201[\203\224\203F\203\223:::\227é\202¿\202á\202ñ:\227é\202¿\202á\202ñ\000"
1, 0, Time_signature, 2, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 2500000
1, 2880, Tempo, 3000000
1, 3072, Tempo, 2400000
1, 5760, Tempo, 2608695
1, 5952, Tempo, 3000000
1, 6144, Tempo, 2608695
1, 6528, Tempo, 2400000
1, 7488, Tempo, 2608695
1, 7584, Tempo, 3000000
1, 7680, Tempo, 2608695
1, 8256, Tempo, 2400000
1, 14208, Tempo, 2608695
1, 14400, Tempo, 2727272
1, 14496, Tempo, 3000000
1, 14976, Tempo, 1500000
1, 15936, Tempo, 1200000
1, 16128, Tempo, 1000000
1, 16896, Tempo, 500000
1, 17664, Time_signature, 6, 3, 96, 8
1, 17664, Tempo, 666666
1, 18816, Tempo, 705882
1, 19008, Tempo, 800000
1, 19200, Tempo, 923076
1, 19392, Tempo, 1714285
1, 19776, Tempo, 800000
1, 19968, Tempo, 666666
1, 21696, Tempo, 705882
1, 21888, Tempo, 750000
1, 22080, Tempo, 857142
1, 22656, Tempo, 666666
1, 22848, Tempo, 857142
1, 23040, Tempo, 750000
1, 23808, Tempo, 750000
1, 24000, Tempo, 705882
1, 24192, Tempo, 666666
1, 24576, Tempo, 600000
1, 24768, Tempo, 521739
1, 24960, Tempo, 461538
1, 25152, Tempo, 400000
1, 25728, Tempo, 1000000
1, 26016, Tempo, 666666
1, 28032, Time_signature, 2, 2, 96, 8
1, 28032, Tempo, 444444
1, 36480, Tempo, 461538
1, 36672, Tempo, 500000
1, 36864, Tempo, 545454
1, 37056, Tempo, 666666
1, 37248, Tempo, 1500000
1, 37824, Tempo, 444444
1, 47232, Tempo, 454545
1, 48000, Tempo, 461538
1, 48768, Tempo, 454545
1, 49152, Tempo, 444444
1, 67200, Tempo, 472440
1, 67968, Tempo, 500000
1, 69120, Tempo, 444444
1, 73344, Tempo, 461538
1, 74112, Tempo, 480000
1, 74880, Tempo, 444444
1, 98688, Tempo, 468750
1, 99072, Tempo, 512820
1, 99264, Tempo, 638297
1, 99456, Tempo, 1200000
1, 100032, Tempo, 444444
1, 108668, Tempo, 444444
1, 129408, Tempo, 472440
1, 130176, Tempo, 500000
1, 131328, Tempo, 444444
1, 135936, Tempo, 461538
1, 136320, Tempo, 480000
1, 137088, Tempo, 444444
1, 155904, Tempo, 472440
1, 159360, Tempo, 487804
1, 160128, Tempo, 500000
1, 160896, Tempo, 521739
1, 161280, Tempo, 545454
1, 161472, Tempo, 666666
1, 161664, Tempo, 666666
1, 162672, Tempo, 2000000
1, 163008, Tempo, 444444
1, 163200, Tempo, 444444
1, 230780, Tempo, 444444
1, 243072, Tempo, 500000
1, 243840, Tempo, 545454
1, 244608, Tempo, 400000
1, 247680, Tempo, 444444
1, 252288, Tempo, 461538
1, 252672, Tempo, 500000
1, 252864, Tempo, 600000
1, 253056, Tempo, 1200000
1, 253440, Tempo, 1714285
1, 253632, Tempo, 545454
1, 253824, Tempo, 444444
1, 275328, Tempo, 480000
1, 275904, Tempo, 500000
1, 276096, Tempo, 545454
1, 276288, Tempo, 600000
1, 276864, Tempo, 444444
1, 281856, Tempo, 461538
1, 282240, Tempo, 500000
1, 283008, Tempo, 444444
1, 299136, Tempo, 468750
1, 303744, Tempo, 500000
1, 307584, Tempo, 512820
1, 308352, Tempo, 530973
1, 309120, Tempo, 545454
1, 309504, Tempo, 571428
1, 311424, Tempo, 444444
1, 319872, Tempo, 472440
1, 322176, Tempo, 500000
1, 323712, Tempo, 530973
1, 324480, Tempo, 560747
1, 324864, Tempo, 600000
1, 325248, Tempo, 530973
1, 327552, Tempo, 560747
1, 327936, Tempo, 600000
1, 328128, Tempo, 631578
1, 328320, Tempo, 530973
1, 329472, Tempo, 545454
1, 329664, Tempo, 571428
1, 329856, Tempo, 600000
1, 330240, Tempo, 545454
1, 330624, Tempo, 521739
1, 330816, Tempo, 500000
1, 331008, Tempo, 472440
1, 334848, Tempo, 444444
1, 336000, Tempo, 461538
1, 336192, Tempo, 480000
1, 336384, Tempo, 500000
1, 336576, Tempo, 545454
1, 336960, Tempo, 444444
1, 342912, Tempo, 487804
1, 343680, Tempo, 545454
1, 344448, Tempo, 600000
1, 345216, Tempo, 666666
1, 345600, Tempo, 857142
1, 345792, Tempo, 1000000
1, 345888, Tempo, 1500000
1, 345984, Tempo, 500000
1, 346752, Tempo, 545454
1, 347136, Tempo, 666666
1, 347136, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 72
2, 0, Control_c, 0, 91, 127
2, 0, Note_on_c, 0, 59, 80
2, 0, Note_on_c, 0, 64, 80
2, 188, Note_off_c, 0, 59, 100
2, 192, Note_on_c, 0, 62, 80
2, 380, Note_off_c, 0, 64, 100
2, 380, Note_off_c, 0, 62, 100
2, 384, Note_on_c, 0, 64, 80
2, 384, Note_on_c, 0, 60, 80
2, 476, Note_off_c, 0, 64, 100
2, 480, Note_on_c, 0, 65, 80
2, 508, Note_off_c, 0, 65, 100
2, 512, Note_on_c, 0, 64, 80
2, 540, Note_off_c, 0, 64, 100
2, 544, Note_on_c, 0, 63, 80
2, 572, Note_off_c, 0, 63, 100
2, 576, Note_on_c, 0, 64, 80
2, 668, Note_off_c, 0, 64, 100
2, 672, Note_on_c, 0, 72, 80
2, 764, Note_off_c, 0, 60, 100
2, 764, Note_off_c, 0, 72, 100
2, 768, Note_on_c, 0, 64, 80
2, 768, Note_on_c, 0, 68, 80
2, 1052, Note_off_c, 0, 68, 100
2, 1056, Note_on_c, 0, 71, 80
2, 1100, Note_off_c, 0, 71, 100
2, 1104, Note_on_c, 0, 69, 80
2, 1148, Note_off_c, 0, 64, 100
2, 1148, Note_off_c, 0, 69, 100
2, 1152, Note_on_c, 0, 64, 80
2, 1152, Note_on_c, 0, 69, 80
2, 1340, Note_off_c, 0, 64, 100
2, 1340, Note_off_c, 0, 69, 100
2, 1344, Note_on_c, 0, 64, 80
2, 1344, Note_on_c, 0, 72, 80
2, 1344, Note_on_c, 0, 76, 80
2, 1532, Note_off_c, 0, 64, 100
2, 1532, Note_off_c, 0, 72, 100
2, 1532, Note_off_c, 0, 76, 100
2, 1536, Note_on_c, 0, 64, 80
2, 1536, Note_on_c, 0, 69, 80
2, 1536, Note_on_c, 0, 76, 80
2, 1724, Note_off_c, 0, 64, 100
2, 1724, Note_off_c, 0, 76, 100
2, 1728, Note_on_c, 0, 62, 80
2, 1728, Note_on_c, 0, 74, 80
2, 1820, Note_off_c, 0, 69, 100
2, 1820, Note_off_c, 0, 62, 100
2, 1820, Note_off_c, 0, 74, 100
2, 1824, Note_on_c, 0, 64, 80
2, 1824, Note_on_c, 0, 67, 80
2, 1824, Note_on_c, 0, 73, 80
2, 1824, Note_on_c, 0, 76, 80
2, 1916, Note_off_c, 0, 64, 100
2, 1916, Note_off_c, 0, 67, 100
2, 1916, Note_off_c, 0, 73, 100
2, 1916, Note_off_c, 0, 76, 100
2, 1920, Note_on_c, 0, 65, 80
2, 1920, Note_on_c, 0, 69, 80
2, 1920, Note_on_c, 0, 74, 80
2, 1920, Note_on_c, 0, 77, 80
2, 2108, Note_off_c, 0, 65, 100
2, 2108, Note_off_c, 0, 69, 100
2, 2108, Note_off_c, 0, 74, 100
2, 2108, Note_off_c, 0, 77, 100
2, 2112, Note_on_c, 0, 58, 80
2, 2112, Note_on_c, 0, 65, 80
2, 2112, Note_on_c, 0, 70, 80
2, 2204, Note_off_c, 0, 58, 100
2, 2204, Note_off_c, 0, 65, 100
2, 2204, Note_off_c, 0, 70, 100
2, 2208, Note_on_c, 0, 60, 80
2, 2208, Note_on_c, 0, 64, 80
2, 2208, Note_on_c, 0, 69, 80
2, 2300, Note_off_c, 0, 60, 100
2, 2300, Note_off_c, 0, 64, 100
2, 2300, Note_off_c, 0, 69, 100
2, 2304, Note_on_c, 0, 62, 80
2, 2304, Note_on_c, 0, 64, 80
2, 2304, Note_on_c, 0, 68, 80
2, 2492, Note_off_c, 0, 62, 100
2, 2492, Note_off_c, 0, 64, 100
2, 2492, Note_off_c, 0, 68, 100
2, 2496, Note_on_c, 0, 69, 80
2, 2496, Note_on_c, 0, 60, 80
2, 2496, Note_on_c, 0, 64, 80
2, 2588, Note_off_c, 0, 69, 100
2, 2592, Note_on_c, 0, 72, 80
2, 2684, Note_off_c, 0, 60, 100
2, 2684, Note_off_c, 0, 64, 100
2, 2684, Note_off_c, 0, 72, 100
2, 2688, Note_on_c, 0, 64, 80
2, 2688, Note_on_c, 0, 72, 80
2, 2688, Note_on_c, 0, 76, 80
2, 2780, Note_off_c, 0, 64, 100
2, 2780, Note_off_c, 0, 72, 100
2, 2780, Note_off_c, 0, 76, 100
2, 2784, Note_on_c, 0, 69, 80
