0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 13248, Tempo, 1333333
1, 14280, Tempo, 1578947
1, 14352, Tempo, 1666666
1, 14424, Tempo, 1764705
1, 14496, Tempo, 2000000
1, 14568, Tempo, 2222222
1, 14592, Tempo, 1071428
1, 14976, Tempo, 1200000
1, 15168, Tempo, 1333333
1, 15264, Tempo, 2000000
1, 15360, Tempo, 500000
1, 15744, Time_signature, 2, 2, 96, 8
1, 19200, Tempo, 521739
1, 19584, Tempo, 545454
1, 19776, Tempo, 600000
1, 19968, Tempo, 560747
1, 20160, Tempo, 521739
1, 20352, Tempo, 500000
1, 39552, Tempo, 521739
1, 40320, Tempo, 545454
1, 40512, Tempo, 600000
1, 40704, Tempo, 571428
1, 40896, Tempo, 535714
1, 41088, Tempo, 500000
1, 48000, Time_signature, 1, 2, 96, 8
1, 48000, Tempo, 1500000
1, 48096, Tempo, 2000000
1, 48192, Tempo, 1500000
1, 48384, Tempo, 1621621
1, 48480, Tempo, 1818181
1, 48672, Tempo, 1621621
1, 50496, Tempo, 1714285
1, 50880, Tempo, 1875000
1, 51072, Tempo, 2608695
1, 51120, Tempo, 2307692
1, 51168, Tempo, 2000000
1, 51456, Tempo, 1714285
1, 52416, Tempo, 1818181
1, 52512, Tempo, 2000000
1, 52656, Tempo, 1818181
1, 52704, Tempo, 1714285
1, 52992, Tempo, 1818181
1, 53280, Tempo, 1875000
1, 53760, Tempo, 2400000
1, 53856, Tempo, 2142857
1, 53952, Tempo, 1875000
1, 54096, Tempo, 2000000
1, 54144, Tempo, 2222222
1, 54192, Tempo, 2608695
1, 54384, Tempo, 2000000
1, 54432, Tempo, 1875000
1, 54528, Tempo, 1714285
1, 55776, Tempo, 1818181
1, 55872, Tempo, 2000000
1, 55920, Tempo, 2142857
1, 55968, Tempo, 2307692
1, 56016, Tempo, 2500000
1, 56064, Tempo, 2000000
1, 56256, Tempo, 1875000
1, 58368, Tempo, 500000
1, 58752, Time_signature, 2, 2, 96, 8
1, 65280, Tempo, 545454
1, 65472, Tempo, 600000
1, 65664, Tempo, 545454
1, 67200, Tempo, 521739
1, 72192, Tempo, 535714
1, 72576, Tempo, 545454
1, 73344, Tempo, 571428
1, 73728, Tempo, 666666
1, 74112, Tempo, 545454
1, 74304, Tempo, 521739
1, 74496, Tempo, 500000
1, 82560, Tempo, 571428
1, 82944, Tempo, 666666
1, 83136, Tempo, 750000
1, 83232, Tempo, 857142
1, 83232, End_track
2, 0, Start_track
2, 0, Title_t, "Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 77
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, 4, "major"
2, 0, Note_on_c, 0, 68, 80
2, 96, Note_on_c, 0, 71, 80
2, 380, Note_off_c, 0, 68, 100
2, 380, Note_off_c, 0, 71, 100
2, 384, Note_on_c, 0, 71, 80
2, 480, Note_on_c, 0, 66, 80
2, 764, Note_off_c, 0, 71, 100
2, 764, Note_off_c, 0, 66, 100
2, 768, Note_on_c, 0, 64, 80
2, 864, Note_on_c, 0, 68, 80
2, 1148, Note_off_c, 0, 64, 100
2, 1148, Note_off_c, 0, 68, 100
2, 1152, Note_on_c, 0, 68, 80
2, 1248, Note_on_c, 0, 63, 80
2, 1532, Note_off_c, 0, 68, 100
2, 1532, Note_off_c, 0, 63, 100
2, 1536, Note_on_c, 0, 61, 80
2, 1632, Note_on_c, 0, 64, 80
2, 1916, Note_off_c, 0, 61, 100
2, 1916, Note_off_c, 0, 64, 100
2, 1920, Note_on_c, 0, 64, 80
2, 2016, Note_on_c, 0, 59, 80
2, 2300, Note_off_c, 0, 64, 100
2, 2300, Note_off_c, 0, 59, 100
2, 2304, Note_on_c, 0, 66, 80
2, 2304, Note_on_c, 0, 63, 80
2, 2304, Note_on_c, 0, 57, 80
2, 2396, Note_off_c, 0, 57, 100
2, 2400, Note_on_c, 0, 59, 80
2, 2684, Note_off_c, 0, 66, 100
2, 2684, Note_off_c, 0, 63, 100
2, 2684, Note_off_c, 0, 59, 100
2, 2688, Note_on_c, 0, 68, 80
2, 2688, Note_on_c, 0, 64, 80
2, 2688, Note_on_c, 0, 56, 80
2, 2780, Note_off_c, 0, 56, 100
2, 2784, Note_on_c, 0, 59, 80
2, 3068, Note_off_c, 0, 68, 100
2, 3068, Note_off_c, 0, 64, 100
2, 3068, Note_off_c, 0, 59, 100
2, 3072, Note_on_c, 0, 68, 80
2, 3168, Note_on_c, 0, 71, 80
2, 3452, Note_off_c, 0, 68, 100
2, 3452, Note_off_c, 0, 71, 100
2, 3456, Note_on_c, 0, 71, 83
2, 3552, Note_on_c, 0, 66, 84
2, 3836, Note_off_c, 0, 71, 100
2, 3836, Note_off_c, 0, 66, 100
2, 3840, Note_on_c, 0, 64, 86
2, 3840, Note_on_c, 0, 70, 86
2, 3932, Note_off_c, 0, 70, 100
2, 3936, Note_on_c, 0, 76, 87
2, 4220, Note_off_c, 0, 64, 100
2, 4220, Note_off_c, 0, 76, 100
2, 4224, Note_on_c, 0, 63, 90
2, 4224, Note_on_c, 0, 75, 90
2, 4316, Note_off_c, 0, 75, 100
2, 4320, Note_on_c, 0, 71, 91
2, 4604, Note_off_c, 0, 63, 100
2, 4604, Note_off_c, 0, 71, 100
2, 4608, Note_on_c, 0, 71, 93
2, 4704, Note_on_c, 0, 75, 94
2, 4988, Note_off_c, 0, 71, 100
2, 4988, Note_off_c, 0, 75, 100
2, 4992, Note_on_c, 0, 76, 97
2, 5088, Note_on_c, 0, 71, 97
2, 5372, Note_off_c, 0, 76, 100
2, 5372, Note_off_c, 0, 71, 100
2, 5376, Note_on_c, 0, 71, 100
2, 5376, Note_on_c, 0, 68, 100
2, 5468, Note_off_c, 0, 68, 100
2, 5472, Note_on_c, 0, 80, 101
2, 5756, Note_off_c, 0, 71, 100
2, 5756, Note_off_c, 0, 80, 100
2, 5760, Note_on_c, 0, 78, 103
2, 5856, Note_on_c, 0, 75, 104
2, 5856, Note_on_c, 0, 71, 104
2, 6140, Note_off_c, 0, 78, 100
2, 6140, Note_off_c, 0, 75, 100
2, 6140, Note_off_c, 0, 71, 100
2, 6144, Note_on_c, 0, 70, 107
2, 6144, Note_on_c, 0, 73, 107
2, 6236, Note_off_c, 0, 73, 100
2, 6240, Note_on_c, 0, 82, 108
2, 6524, Note_off_c, 0, 70, 100
2, 6524, Note_off_c, 0, 82, 100
2, 6528, Note_on_c, 0, 69, 110
2, 6552, Note_on_c, 0, 72, 110
2, 6576, Note_on_c, 0, 75, 110
2, 6600, Note_on_c, 0, 78, 110
2, 6624, Note_on_c, 0, 81, 110
2, 6912, Note_off_c, 0, 69, 100
2, 6912, Note_off_c, 0, 72, 100
2, 7100, Note_off_c, 0, 75, 100
2, 7100, Note_off_c, 0, 78, 100
2, 7100, Note_off_c, 0, 81, 100
2, 7104, Note_on_c, 0, 80, 80
2, 7196, Note_off_c, 0, 80, 100
2, 7200, Note_on_c, 0, 78, 80
2, 7292, Note_off_c, 0, 78, 100
2, 7296, Note_on_c, 0, 76, 80
2, 7296, Note_on_c, 0, 73, 80
2, 7388, Note_off_c, 0, 76, 100
2, 7388, Note_off_c, 0, 73, 100
2, 7392, Note_on_c, 0, 75, 89
2, 7392, Note_on_c, 0, 72, 89
2, 7484, Note_off_c, 0, 75, 100
2, 7484, Note_off_c, 0, 72, 100
2, 7488, Note_on_c, 0, 76, 99
2, 7488, Note_on_c, 0, 73, 99
2, 7580, Note_off_c, 0, 76, 100
2, 7580, Note_off_c, 0, 73, 100
2, 7584, Note_on_c, 0, 78, 109
2, 7584, Note_on_c, 0, 72, 109
2, 7584, Note_on_c, 0, 68, 109
2, 7676, Note_off_c, 0, 78, 100
2, 7676, Note_off_c, 0, 72, 100
2, 7676, Note_off_c, 0, 68, 100
2, 7680, Note_on_c, 0, 79, 110
2, 7868, Note_off_c, 0, 79, 100
2, 7872, Note_on_c, 0, 80, 110
2, 7872, Note_on_c, 0, 76, 110
2, 7872, Note_on_c, 0, 73, 110
2, 7872, Note_on_c, 0, 68, 110
2, 8252, Note_off_c, 0, 68, 100
2, 8252, Note_off_c, 0, 73, 100
2, 8252, Note_off_c, 0, 76, 100
2, 8252, Note_off_c, 0, 80, 100
2, 8256, Note_on_c, 0, 78, 80
2, 8256, Note_on_c, 0, 73, 80
2, 8348, Note_off_c, 0, 78, 100
2, 8352, Note_on_c, 0, 76, 80
2, 8444, Note_off_c, 0, 73, 100
2, 8444, Note_off_c, 0, 76, 100
2, 8448, Note_on_c, 0, 75, 80
2, 8448, Note_on_c, 0, 66, 80
2, 8540, Note_off_c, 0, 75, 100
2, 8540, Note_off_c, 0, 66, 100
2, 8544, Note_on_c, 0, 73, 86
2, 8544, Note_on_c, 0, 66, 86
2, 8544, Note_on_c, 0, 64, 86
2, 8636, Note_off_c, 0, 73, 100
2, 8636, Note_off_c, 0, 66, 100
2, 8636, Note_off_c, 0, 64, 100
2, 8640, Note_on_c, 0, 75, 93
2, 8640, Note_on_c, 0, 66, 93
2, 8640, Note_on_c, 0, 63, 93
2, 8732, Note_off_c, 0, 75, 100
2, 8732, Note_off_c, 0, 66, 100
2, 8732, Note_off_c, 0, 63, 100
2, 8736, Note_on_c, 0, 76, 99
2, 8736, Note_on_c, 0, 64, 99
2, 8828, Note_off_c, 0, 76, 100
2, 8828, Note_off_c, 0, 64, 100
2, 8832, Note_on_c, 0, 78, 80
2, 8924, Note_off_c, 0, 78, 100
2, 8928, Note_on_c, 0, 71, 80
2, 9020, Note_off_c, 0, 71, 100
2, 9024, Note_on_c, 0, 78, 80
2, 9116, Note_off_c, 0, 78, 100
2, 9120, Note_on_c, 0, 76, 80
2, 9212, Note_off_c, 0, 76, 100
2, 9216, Note_on_c, 0, 75, 80
2, 9596, Note_off_c, 0, 75, 100
2, 9600, Note_on_c, 0, 73, 80
2, 9632, Note_off_c, 0, 73, 100
2, 9636, Note_on_c, 0, 75, 83
2, 9668, Note_off_c, 0, 75, 100
2, 9672, Note_on_c, 0, 73, 86
2, 9704, Note_off_c, 0, 73, 100
2, 9712, Note_on_c, 0, 72, 89
2, 9748, Note_off_c, 0, 72, 100
2, 9752, Note_on_c, 0, 73, 92
2, 9788, Note_off_c, 0, 73, 100
2, 9792, Note_on_c, 0, 75, 96
2, 9820, Note_off_c, 0, 75, 100
2, 9824, Note_on_c, 0, 76, 98
2, 9852, Note_off_c, 0, 76, 100
2, 9856, Note_on_c, 0, 77, 101
2, 9884, Note_off_c, 0, 77, 100
2, 9888, Note_on_c, 0, 78, 104
2, 9916, Note_off_c, 0, 78, 100
2, 9920, Note_on_c, 0, 79, 106
2, 9948, Note_off_c, 0, 79, 100
2, 9952, Note_on_c, 0, 80, 109
2, 9980, Note_off_c, 0, 80, 100
2, 9984, Control_c, 0, 64, 127
2, 9984, Note_on_c, 0, 81, 110
2, 10032, Note_on_c, 0, 93, 110
2, 10080, Note_on_c, 0, 87, 110
2, 10116, Note_off_c, 0, 81, 100
2, 10128, Note_on_c, 0, 84, 110
2, 10164, Note_off_c, 0, 93, 100
2, 10176, Note_on_c, 0, 81, 110
2, 10224, Note_on_c, 0, 75, 110
2, 10228, Note_off_c, 0, 87, 100
2, 10272, Note_off_c, 0, 84, 100
2, 10272, Note_on_c, 0, 72, 110
2, 10320, Note_off_c, 0, 81, 100
2, 10320, Note_on_c, 0, 69, 110
2, 10356, Note_off_c, 0, 75, 100
2, 10368, Note_on_c, 0, 63, 110
2, 10416, Note_on_c, 0, 60, 110
2, 10420, Note_off_c, 0, 72, 100
2, 10452, Note_off_c, 0, 69, 100
2, 10464, Note_on_c, 0, 57, 110
2, 10496, Note_off_c, 0, 63, 100
2, 10512, Note_on_c, 0, 51, 110
2, 10536, Note_off_c, 0, 60, 100
2, 10560, Note_on_c, 0, 48, 80
2, 10592, Note_off_c, 0, 57, 100
2, 10592, Note_on_c, 0, 45, 80
2, 10624, Note_on_c, 0, 48, 80
2, 10636, Note_off_c, 0, 51, 100
2, 10640, Note_off_c, 0, 48, 100
2, 10656, Note_on_c, 0, 51, 80
2, 10672, Note_off_c, 0, 45, 100
2, 10688, Note_on_c, 0, 57, 80
2, 10704, Note_off_c, 0, 48, 100
2, 10720, Note_on_c, 0, 60, 80
2, 10752, Note_off_c, 0, 51, 100
2, 10752, Note_on_c, 0, 63, 80
2, 10772, Note_off_c, 0, 57, 100
2, 10776, Note_on_c, 0, 69, 80
2, 10800, Note_on_c, 0, 72, 80
2, 10816, Note_off_c, 0, 60, 100
2, 10820, Note_off_c, 0, 63, 100
2, 10824, Note_on_c, 0, 75, 80
2, 10840, Note_off_c, 0, 69, 100
2, 10848, Note_on_c, 0, 81, 80
2, 10872, Note_off_c, 0, 72, 100
2, 10872, Note_on_c, 0, 84, 80
2, 10892, Note_off_c, 0, 75, 100
2, 10896, Note_on_c, 0, 87, 80
2, 10920, Note_off_c, 0, 81, 100
2, 10920, Note_on_c, 0, 93, 80
2, 10932, Note_off_c, 0, 84, 100
2, 10936, Note_off_c, 0, 87, 100
2, 10936, Control_c, 0, 64, 0
2, 10940, Note_off_c, 0, 93, 100
2, 10944, Note_on_c, 0, 92, 80
2, 10944, Note_on_c, 0, 80, 80
2, 11036, Note_off_c, 0, 92, 100
2, 11036, Note_off_c, 0, 80, 100
2, 11040, Note_on_c, 0, 91, 80
2, 11040, Note_on_c, 0, 79, 80
2, 11132, Note_off_c, 0, 91, 100
2, 11132, Note_off_c, 0, 79, 100
2, 11136, Control_c, 0, 64, 127
2, 11136, Note_on_c, 0, 91, 110
2, 11168, Note_on_c, 0, 87, 110
2, 11196, Note_off_c, 0, 91, 100
2, 11200, Note_on_c, 0, 82, 110
2, 11232, Note_off_c, 0, 87, 100
2, 11232, Note_on_c, 0, 79, 110
2, 11264, Note_on_c, 0, 75, 110
2, 11268, Note_off_c, 0, 82, 100
2, 11296, Note_on_c, 0, 70, 110
2, 11308, Note_off_c, 0, 79, 100
2, 11328, Note_on_c, 0, 67, 110
2, 11340, Note_off_c, 0, 75, 100
2, 11360, Note_on_c, 0, 63, 110
2, 11372, Note_off_c, 0, 70, 100
2, 11392, Note_on_c, 0, 58, 110
2, 11400, Note_off_c, 0, 67, 100
2, 11424, Note_on_c, 0, 55, 110
2, 11428, Note_off_c, 0, 63, 100
2, 11456, Note_on_c, 0, 51, 110
2, 11464, Note_off_c, 0, 58, 100
2, 11488, Note_off_c, 0, 55, 100
2, 11488, Note_on_c, 0, 46, 110
2, 11524, Note_off_c, 0, 51, 100
2, 11560, Note_off_c, 0, 46, 100
2, 11616, Note_on_c, 0, 55, 110
2, 11640, Note_on_c, 0, 58, 110
2, 11664, Note_on_c, 0, 63, 110
2, 11680, Note_off_c, 0, 55, 100
2, 11684, Note_off_c, 0, 58, 100
2, 11688, Note_on_c, 0, 67, 109
2, 11716, Note_off_c, 0, 63, 100
2, 11740, Note_off_c, 0, 67, 100
2, 11808, Note_on_c, 0, 67, 99
2, 11832, Note_on_c, 0, 70, 97
2, 11856, Note_on_c, 0, 75, 95
2, 11860, Note_off_c, 0, 67, 100
2, 11880, Note_on_c, 0, 79, 93
2, 11884, Note_off_c, 0, 70, 100
2, 11908, Note_off_c, 0, 75, 100
2, 11928, Note_off_c, 0, 79, 100
2, 12000, Note_on_c, 0, 79, 83
2, 12024, Note_on_c, 0, 82, 81
2, 12048, Note_on_c, 0, 87, 80
2, 12056, Note_off_c, 0, 79, 100
2, 12072, Note_on_c, 0, 91, 80
2, 12080, Note_off_c, 0, 82, 100
2, 12088, Control_c, 0, 64, 0
2, 12092, Note_off_c, 0, 87, 100
2, 12092, Note_off_c, 0, 91, 100
2, 12096, Note_on_c, 0, 91, 80
2, 12096, Note_on_c, 0, 79, 80
2, 12188, Note_off_c, 0, 91, 100
2, 12188, Note_off_c, 0, 79, 100
2, 12192, Note_on_c, 0, 90, 80
2, 12192, Note_on_c, 0, 78, 80
2, 12284, Note_off_c, 0, 90, 100
2, 12284, Note_off_c, 0, 78, 100
2, 12288, Note_on_c, 0, 90, 80
2, 12288, Note_on_c, 0, 78, 80
2, 12332, Note_off_c, 0, 90, 100
2, 12332, Note_off_c, 0, 78, 100
2, 12336, Note_on_c, 0, 83, 80
2, 12380, Note_off_c, 0, 83, 100
2, 12384, Note_on_c, 0, 82, 80
2, 12428, Note_off_c, 0, 82, 100
2, 12432, Note_on_c, 0, 83, 80
2, 12476, Note_off_c, 0, 83, 100
2, 12480, Note_on_c, 0, 82, 80
2, 12524, Note_off_c, 0, 82, 100
2, 12528, Note_on_c, 0, 83, 80
2, 12572, Note_off_c, 0, 83, 100
2, 12576, Note_on_c, 0, 90, 80
2, 12620, Note_off_c, 0, 90, 100
2, 12624, Note_on_c, 0, 88, 80
2, 12668, Note_off_c, 0, 88, 100
2, 12672, Note_on_c, 0, 75, 80
2, 12716, Note_off_c, 0, 75, 100
2, 12720, Note_on_c, 0, 94, 80
2, 12764, Note_off_c, 0, 94, 100
2, 12768, Note_on_c, 0, 95, 80
2, 12812, Note_off_c, 0, 95, 100
2, 12816, Note_on_c, 0, 94, 80
2, 12860, Note_off_c, 0, 94, 100
2, 12864, Note_on_c, 0, 94, 80
2, 12892, Note_off_c, 0, 94, 100
2, 12896, Note_on_c, 0, 92, 80
2, 12924, Note_off_c, 0, 92, 100
2, 12928, Note_on_c, 0, 90, 80
2, 12956, Note_off_c, 0, 90, 100
2, 12960, Note_on_c, 0, 94, 80
2, 12988, Note_off_c, 0, 94, 100
2, 12992, Note_on_c, 0, 92, 80
2, 13020, Note_off_c, 0, 92, 100
2, 13024, Note_on_c, 0, 88, 80
2, 13052, Note_off_c, 0, 88, 100
2, 13056, Note_on_c, 0, 92, 80
2, 13084, Note_off_c, 0, 92, 100
2, 13088, Note_on_c, 0, 90, 80
2, 13116, Note_off_c, 0, 90, 100
2, 13120, Note_on_c, 0, 87, 81
2, 13148, Note_off_c, 0, 87, 100
2, 13152, Note_on_c, 0, 90, 82
2, 13180, Note_off_c, 0, 90, 100
2, 13184, Note_on_c, 0, 88, 83
2, 13212, Note_off_c, 0, 88, 100
2, 13216, Note_on_c, 0, 85, 84
2, 13244, Note_off_c, 0, 85, 100
2, 13248, Note_on_c, 0, 88, 85
2, 13276, Note_off_c, 0, 88, 100
2, 13280, Note_on_c, 0, 87, 85
2, 13308, Note_off_c, 0, 87, 100
2, 13312, Note_on_c, 0, 83, 86
2, 13340, Note_off_c, 0, 83, 100
2, 13344, Note_on_c, 0, 87, 87
2, 13372, Note_off_c, 0, 87, 100
2, 13376, Note_on_c, 0, 85, 88
2, 13404, Note_off_c, 0, 85, 100
2, 13408, Note_on_c, 0, 82, 89
2, 13436, Note_off_c, 0, 82, 100
2, 13440, Note_on_c, 0, 83, 90
2, 13468, Note_off_c, 0, 83, 100
2, 13472, Note_on_c, 0, 82, 91
2, 13500, Note_off_c, 0, 82, 100
2, 13504, Note_on_c, 0, 80, 91
2, 13532, Note_off_c, 0, 80, 100
2, 13536, Note_on_c, 0, 78, 92
2, 13564, Note_off_c, 0, 78, 100
2, 13568, Note_on_c, 0, 76, 93
2, 13596, Note_off_c, 0, 76, 100
2, 13600, Note_on_c, 0, 75, 94
2, 13628, Note_off_c, 0, 75, 100
2, 13632, Note_on_c, 0, 73, 95
2, 13660, Note_off_c, 0, 73, 100
2, 13664, Note_on_c, 0, 71, 96
2, 13692, Note_off_c, 0, 71, 100
2, 13696, Note_on_c, 0, 70, 97
2, 13724, Note_off_c, 0, 70, 100
2, 13728, Note_on_c, 0, 68, 97
2, 13756, Note_off_c, 0, 68, 100
2, 13760, Note_on_c, 0, 66, 98
2, 13788, Note_off_c, 0, 66, 100
2, 13792, Note_on_c, 0, 64, 99
2, 13820, Note_off_c, 0, 64, 100
2, 13824, Note_on_c, 0, 63, 100
2, 13852, Note_off_c, 0, 63, 100
2, 13856, Note_on_c, 0, 61, 101
2, 13884, Note_off_c, 0, 61, 100
2, 13888, Note_on_c, 0, 59, 102
2, 13916, Note_off_c, 0, 59, 100
2, 13920, Note_on_c, 0, 58, 103
2, 13948, Note_off_c, 0, 58, 100
2, 13952, Note_on_c, 0, 56, 103
2, 13980, Note_off_c, 0, 56, 100
2, 13984, Note_on_c, 0, 54, 104
2, 14012, Note_off_c, 0, 54, 100
2, 14016, Note_on_c, 0, 52, 105
2, 14044, Note_off_c, 0, 52, 100
2, 14048, Note_on_c, 0, 51, 106
2, 14076, Note_off_c, 0, 51, 100
2, 14080, Note_on_c, 0, 49, 107
2, 14108, Note_off_c, 0, 49, 100
2, 14112, Note_on_c, 0, 47, 108
2, 14140, Note_off_c, 0, 47, 100
2, 14144, Note_on_c, 0, 46, 109
2, 14172, Note_off_c, 0, 46, 100
2, 14176, Note_on_c, 0, 47, 109
2, 14204, Note_off_c, 0, 47, 100
2, 14208, Note_on_c, 0, 49, 110
2, 14236, Note_off_c, 0, 49, 100
2, 14240, Note_on_c, 0, 51, 110
2, 14268, Note_off_c, 0, 51, 100
2, 14272, Note_on_c, 0, 52, 109
2, 14300, Note_off_c, 0, 52, 100
2, 14304, Note_on_c, 0, 54, 108
2, 14332, Note_off_c, 0, 54, 100
2, 14336, Note_on_c, 0, 56, 107
2, 14364, Note_off_c, 0, 56, 100
2, 14368, Note_on_c, 0, 58, 106
2, 14396, Note_off_c, 0, 58, 100
2, 14400, Note_on_c, 0, 59, 105
2, 14428, Note_off_c, 0, 59, 100
2, 14432, Note_on_c, 0, 61, 104
2, 14460, Note_off_c, 0, 61, 100
2, 14464, Note_on_c, 0, 63, 103
2, 14492, Note_off_c, 0, 63, 100
2, 14496, Note_on_c, 0, 64, 102
2, 14524, Note_off_c, 0, 64, 100
2, 14528, Note_on_c, 0, 66, 101
2, 14556, Note_off_c, 0, 66, 100
2, 14560, Note_on_c, 0, 68, 101
2, 14588, Note_off_c, 0, 68, 100
2, 14592, Note_on_c, 0, 70, 100
2, 14684, Note_off_c, 0, 70, 100
2, 14688, Note_on_c, 0, 71, 97
2, 14780, Note_off_c, 0, 71, 100
2, 14784, Note_on_c, 0, 73, 94
2, 14876, Note_off_c, 0, 73, 100
2, 14880, Note_on_c, 0, 75, 91
2, 14972, Note_off_c, 0, 75, 100
2, 14976, Note_on_c, 0, 76, 89
2, 15068, Note_off_c, 0, 76, 100
2, 15072, Note_on_c, 0, 78, 86
2, 15164, Note_off_c, 0, 78, 100
2, 15168, Note_on_c, 0, 80, 83
2, 15260, Note_off_c, 0, 80, 100
2, 15264, Note_on_c, 0, 82, 81
2, 15356, Note_off_c, 0, 82, 100
2, 15360, Note_on_c, 0, 83, 80
2, 15548, Note_off_c, 0, 83, 100
2, 15552, Note_on_c, 0, 73, 80
2, 15644, Note_off_c, 0, 73, 100
2, 15648, Note_on_c, 0, 78, 80
2, 15740, Note_off_c, 0, 78, 100
2, 15936, Note_on_c, 0, 71, 80
2, 16028, Note_off_c, 0, 71, 100
2, 16032, Note_on_c, 0, 70, 80
2, 16124, Note_off_c, 0, 70, 100
2, 16320, Note_on_c, 0, 73, 80
2, 16412, Note_off_c, 0, 73, 100
2, 16416, Note_on_c, 0, 80, 80
2, 16508, Note_off_c, 0, 80, 100
2, 16704, Note_on_c, 0, 73, 80
2, 16796, Note_off_c, 0, 73, 100
2, 16800, Note_on_c, 0, 72, 80
2, 16892, Note_off_c, 0, 72, 100
2, 17088, Note_on_c, 0, 75, 80
2, 17088, Note_on_c, 0, 72, 80
2, 17180, Note_off_c, 0, 75, 100
2, 17180, Note_off_c, 0, 72, 100
2, 17184, Note_on_c, 0, 84, 80
2, 17276, Note_off_c, 0, 84, 100
2, 17472, Note_on_c, 0, 76, 80
2, 17472, Note_on_c, 0, 73, 80
2, 17564, Note_off_c, 0, 76, 100
2, 17564, Note_off_c, 0, 73, 100
2, 17568, Note_on_c, 0, 85, 80
2, 17660, Note_off_c, 0, 85, 100
2, 17856, Note_on_c, 0, 84, 80
2, 17948, Note_off_c, 0, 84, 100
2, 17952, Note_on_c, 0, 87, 80
2, 18044, Note_off_c, 0, 87, 100
2, 18240, Note_on_c, 0, 80, 80
2, 18332, Note_off_c, 0, 80, 100
2, 18336, Note_on_c, 0, 88, 80
2, 18428, Note_off_c, 0, 88, 100
2, 18624, Note_on_c, 0, 78, 80
2, 18624, Note_on_c, 0, 87, 80
2, 18716, Note_off_c, 0, 78, 100
2, 18716, Note_off_c, 0, 87, 100
2, 18720, Note_on_c, 0, 80, 80
2, 18812, Note_off_c, 0, 80, 100
2, 19008, Note_on_c, 0, 80, 80
2, 19008, Note_on_c, 0, 76, 80
2, 19100, Note_off_c, 0, 80, 100
2, 19100, Note_off_c, 0, 76, 100
2, 19104, Note_on_c, 0, 88, 80
2, 19196, Note_off_c, 0, 88, 100
2, 19392, Note_on_c, 0, 78, 80
2, 19392, Note_on_c, 0, 85, 80
2, 19484, Note_off_c, 0, 78, 100
2, 19484, Note_off_c, 0, 85, 100
2, 19488, Note_on_c, 0, 90, 80
2, 19580, Note_off_c, 0, 90, 100
2, 19776, Note_on_c, 0, 84, 80
2, 19776, Note_on_c, 0, 80, 80
2, 19868, Note_off_c, 0, 84, 100
2, 19868, Note_off_c, 0, 80, 100
2, 19872, Note_on_c, 0, 92, 80
2, 19964, Note_off_c, 0, 92, 100
2, 19968, Note_on_c, 0, 75, 80
2, 19968, Note_on_c, 0, 70, 80
2, 20064, Note_on_c, 0, 63, 80
2, 20348, Note_off_c, 0, 75, 100
2, 20348, Note_off_c, 0, 70, 100
2, 20348, Note_off_c, 0, 63, 100
2, 20352, Note_on_c, 0, 75, 82
2, 20352, Note_on_c, 0, 71, 82
2, 20448, Note_on_c, 0, 63, 83
