0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 173952, Tempo, 652173
1, 174336, Tempo, 681818
1, 174528, Tempo, 714285
1, 175104, Tempo, 638297
1, 179328, Tempo, 659340
1, 179520, Tempo, 681818
1, 179712, Tempo, 638297
1, 182976, Tempo, 652173
1, 183168, Tempo, 666666
1, 183552, Tempo, 697674
1, 183744, Tempo, 750000
1, 184320, Tempo, 638297
1, 192384, Tempo, 652173
1, 192768, Tempo, 666666
1, 193152, Tempo, 697674
1, 193344, Tempo, 731707
1, 193536, Tempo, 638297
1, 201408, Tempo, 652173
1, 201600, Tempo, 666666
1, 201984, Tempo, 697674
1, 202368, Tempo, 731707
1, 202560, Tempo, 769230
1, 202752, Tempo, 666666
1, 202944, Tempo, 638297
1, 206976, Tempo, 666666
1, 207168, Tempo, 697674
1, 207360, Tempo, 638297
1, 210816, Tempo, 652173
1, 211200, Tempo, 666666
1, 211584, Tempo, 697674
1, 211776, Tempo, 750000
1, 211968, Tempo, 638297
1, 216000, Tempo, 652173
1, 216192, Tempo, 666666
1, 216384, Tempo, 697674
1, 216576, Tempo, 652173
1, 219648, Tempo, 666666
1, 220032, Tempo, 681818
1, 220416, Tempo, 714285
1, 220608, Tempo, 750000
1, 220800, Tempo, 857142
1, 220992, Tempo, 1000000
1, 221088, Tempo, 1500000
1, 221184, Tempo, 666666
1, 221376, Tempo, 625000
1, 238464, Tempo, 638297
1, 238656, Tempo, 652173
1, 238848, Tempo, 666666
1, 239040, Tempo, 697674
1, 239616, Tempo, 625000
1, 243456, Tempo, 638297
1, 243840, Tempo, 666666
1, 244032, Tempo, 714285
1, 244224, Tempo, 666666
1, 244416, Tempo, 625000
1, 247872, Tempo, 638297
1, 248064, Tempo, 666666
1, 248256, Tempo, 697674
1, 248832, Tempo, 625000
1, 252672, Tempo, 638297
1, 252864, Tempo, 652173
1, 253056, Tempo, 681818
1, 253248, Tempo, 714285
1, 253440, Tempo, 666666
1, 253632, Tempo, 625000
1, 255744, Tempo, 638297
1, 256128, Tempo, 666666
1, 256512, Tempo, 697674
1, 256704, Tempo, 750000
1, 257664, Tempo, 681818
1, 258816, Tempo, 697674
1, 259968, Tempo, 714285
1, 261120, Tempo, 731707
1, 261312, Tempo, 750000
1, 262272, Tempo, 769230
1, 262464, Tempo, 789473
1, 263424, Tempo, 810810
1, 263616, Tempo, 857142
1, 264192, Tempo, 909090
1, 264576, Tempo, 1000000
1, 264576, End_track
2, 0, Start_track
2, 0, Title_t, "Piano Right"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 72
2, 0, Control_c, 0, 91, 127
2, 0, Key_signature, 3, "major"
2, 0, Note_on_c, 0, 73, 70
2, 0, Note_on_c, 0, 76, 70
2, 380, Note_off_c, 0, 73, 100
2, 380, Note_off_c, 0, 76, 100
2, 384, Note_on_c, 0, 81, 70
2, 384, Note_on_c, 0, 78, 70
2, 764, Note_off_c, 0, 81, 100
2, 764, Note_off_c, 0, 78, 100
2, 768, Note_on_c, 0, 74, 70
2, 768, Note_on_c, 0, 78, 70
2, 1148, Note_off_c, 0, 74, 100
2, 1148, Note_off_c, 0, 78, 100
2, 1152, Note_on_c, 0, 73, 70
2, 1152, Note_on_c, 0, 76, 70
2, 1532, Note_off_c, 0, 73, 100
2, 1532, Note_off_c, 0, 76, 100
2, 1536, Note_on_c, 0, 81, 70
2, 1536, Note_on_c, 0, 78, 70
2, 1916, Note_off_c, 0, 81, 100
2, 1916, Note_off_c, 0, 78, 100
2, 1920, Note_on_c, 0, 74, 70
2, 1920, Note_on_c, 0, 78, 70
2, 2300, Note_off_c, 0, 74, 100
2, 2300, Note_off_c, 0, 78, 100
2, 2304, Note_on_c, 0, 73, 70
2, 2304, Note_on_c, 0, 76, 70
2, 2492, Note_off_c, 0, 73, 100
2, 2492, Note_off_c, 0, 76, 100
2, 2496, Note_on_c, 0, 69, 70
2, 2684, Note_off_c, 0, 69, 100
2, 2688, Note_on_c, 0, 71, 70
2, 2688, Note_on_c, 0, 74, 70
2, 3068, Note_off_c, 0, 71, 100
2, 3068, Note_off_c, 0, 74, 100
2, 3072, Note_on_c, 0, 69, 70
2, 3072, Note_on_c, 0, 73, 70
2, 3452, Note_off_c, 0, 69, 100
2, 3452, Note_off_c, 0, 73, 100
2, 3456, Note_on_c, 0, 73, 70
2, 3456, Note_on_c, 0, 69, 70
2, 3504, Note_on_c, 0, 74, 70
2, 3548, Note_off_c, 0, 73, 100
2, 3552, Note_on_c, 0, 73, 70
2, 3596, Note_off_c, 0, 74, 100
2, 3644, Note_off_c, 0, 69, 100
2, 3644, Note_off_c, 0, 73, 100
2, 3648, Note_on_c, 0, 71, 70
2, 3836, Note_off_c, 0, 71, 100
2, 3840, Note_on_c, 0, 69, 70
2, 4028, Note_off_c, 0, 69, 100
2, 4032, Note_on_c, 0, 68, 70
2, 4220, Note_off_c, 0, 68, 100
2, 4224, Note_on_c, 0, 66, 70
2, 4412, Note_off_c, 0, 66, 100
2, 4416, Note_on_c, 0, 64, 70
2, 4604, Note_off_c, 0, 64, 100
2, 4608, Note_on_c, 0, 73, 100
2, 4608, Note_on_c, 0, 76, 100
2, 4988, Note_off_c, 0, 73, 100
2, 4988, Note_off_c, 0, 76, 100
2, 4992, Note_on_c, 0, 81, 100
2, 4992, Note_on_c, 0, 78, 100
2, 5372, Note_off_c, 0, 81, 100
2, 5372, Note_off_c, 0, 78, 100
2, 5376, Note_on_c, 0, 74, 100
2, 5376, Note_on_c, 0, 78, 100
2, 5756, Note_off_c, 0, 74, 100
2, 5756, Note_off_c, 0, 78, 100
2, 5760, Note_on_c, 0, 73, 100
2, 5760, Note_on_c, 0, 76, 100
2, 6140, Note_off_c, 0, 73, 100
2, 6140, Note_off_c, 0, 76, 100
2, 6144, Note_on_c, 0, 81, 100
2, 6144, Note_on_c, 0, 78, 100
2, 6524, Note_off_c, 0, 81, 100
2, 6524, Note_off_c, 0, 78, 100
2, 6528, Note_on_c, 0, 74, 100
2, 6528, Note_on_c, 0, 78, 100
2, 6908, Note_off_c, 0, 74, 100
2, 6908, Note_off_c, 0, 78, 100
2, 6912, Note_on_c, 0, 73, 100
2, 6912, Note_on_c, 0, 76, 100
2, 7100, Note_off_c, 0, 73, 100
2, 7100, Note_off_c, 0, 76, 100
2, 7104, Note_on_c, 0, 69, 100
2, 7292, Note_off_c, 0, 69, 100
2, 7296, Note_on_c, 0, 69, 100
2, 7296, Note_on_c, 0, 73, 100
2, 7676, Note_off_c, 0, 69, 100
2, 7676, Note_off_c, 0, 73, 100
2, 7680, Note_on_c, 0, 71, 100
2, 7728, Note_on_c, 0, 73, 100
2, 7772, Note_off_c, 0, 71, 100
2, 7776, Note_on_c, 0, 71, 100
2, 7820, Note_off_c, 0, 73, 100
2, 7824, Note_on_c, 0, 73, 100
2, 7868, Note_off_c, 0, 71, 100
2, 7872, Note_on_c, 0, 71, 100
2, 7916, Note_off_c, 0, 73, 100
2, 7936, Note_on_c, 0, 69, 100
2, 7996, Note_off_c, 0, 71, 100
2, 8000, Note_on_c, 0, 71, 100
2, 8060, Note_off_c, 0, 69, 100
2, 8060, Note_off_c, 0, 71, 100
2, 8064, Note_on_c, 0, 68, 100
2, 8064, Note_on_c, 0, 71, 100
2, 8828, Note_off_c, 0, 68, 100
2, 8828, Note_off_c, 0, 71, 100
2, 8832, Note_on_c, 0, 69, 100
2, 9212, Note_off_c, 0, 69, 100
2, 9216, Note_on_c, 0, 73, 70
2, 9216, Note_on_c, 0, 76, 70
2, 9596, Note_off_c, 0, 73, 100
2, 9596, Note_off_c, 0, 76, 100
2, 9600, Note_on_c, 0, 81, 70
2, 9600, Note_on_c, 0, 78, 70
2, 9980, Note_off_c, 0, 81, 100
2, 9980, Note_off_c, 0, 78, 100
2, 9984, Note_on_c, 0, 74, 70
2, 9984, Note_on_c, 0, 78, 70
2, 10364, Note_off_c, 0, 74, 100
2, 10364, Note_off_c, 0, 78, 100
2, 10368, Note_on_c, 0, 73, 70
2, 10368, Note_on_c, 0, 76, 70
2, 10748, Note_off_c, 0, 73, 100
2, 10748, Note_off_c, 0, 76, 100
2, 10752, Note_on_c, 0, 81, 70
2, 10752, Note_on_c, 0, 78, 70
2, 11132, Note_off_c, 0, 81, 100
2, 11132, Note_off_c, 0, 78, 100
2, 11136, Note_on_c, 0, 74, 70
2, 11136, Note_on_c, 0, 78, 70
2, 11516, Note_off_c, 0, 74, 100
2, 11516, Note_off_c, 0, 78, 100
2, 11520, Note_on_c, 0, 73, 70
2, 11520, Note_on_c, 0, 76, 70
2, 11708, Note_off_c, 0, 73, 100
2, 11708, Note_off_c, 0, 76, 100
2, 11712, Note_on_c, 0, 69, 70
2, 11900, Note_off_c, 0, 69, 100
2, 11904, Note_on_c, 0, 71, 70
2, 11904, Note_on_c, 0, 74, 70
2, 12284, Note_off_c, 0, 71, 100
2, 12284, Note_off_c, 0, 74, 100
2, 12288, Note_on_c, 0, 69, 70
2, 12288, Note_on_c, 0, 73, 70
2, 12668, Note_off_c, 0, 69, 100
2, 12668, Note_off_c, 0, 73, 100
2, 12672, Note_on_c, 0, 73, 70
2, 12672, Note_on_c, 0, 69, 70
2, 12720, Note_on_c, 0, 74, 70
2, 12764, Note_off_c, 0, 73, 100
2, 12768, Note_on_c, 0, 73, 70
2, 12812, Note_off_c, 0, 74, 100
2, 12860, Note_off_c, 0, 69, 100
2, 12860, Note_off_c, 0, 73, 100
2, 12864, Note_on_c, 0, 71, 70
2, 13052, Note_off_c, 0, 71, 100
2, 13056, Note_on_c, 0, 69, 70
2, 13244, Note_off_c, 0, 69, 100
2, 13248, Note_on_c, 0, 68, 70
2, 13436, Note_off_c, 0, 68, 100
2, 13440, Note_on_c, 0, 66, 70
2, 13628, Note_off_c, 0, 66, 100
2, 13632, Note_on_c, 0, 64, 70
2, 13820, Note_off_c, 0, 64, 100
2, 13824, Note_on_c, 0, 73, 100
2, 13824, Note_on_c, 0, 76, 100
2, 14204, Note_off_c, 0, 73, 100
2, 14204, Note_off_c, 0, 76, 100
2, 14208, Note_on_c, 0, 81, 100
2, 14208, Note_on_c, 0, 78, 100
2, 14588, Note_off_c, 0, 81, 100
2, 14588, Note_off_c, 0, 78, 100
2, 14592, Note_on_c, 0, 74, 100
2, 14592, Note_on_c, 0, 78, 100
2, 14972, Note_off_c, 0, 74, 100
2, 14972, Note_off_c, 0, 78, 100
2, 14976, Note_on_c, 0, 73, 100
2, 14976, Note_on_c, 0, 76, 100
2, 15356, Note_off_c, 0, 73, 100
2, 15356, Note_off_c, 0, 76, 100
2, 15360, Note_on_c, 0, 81, 100
2, 15360, Note_on_c, 0, 78, 100
2, 15740, Note_off_c, 0, 81, 100
2, 15740, Note_off_c, 0, 78, 100
2, 15744, Note_on_c, 0, 74, 100
2, 15744, Note_on_c, 0, 78, 100
2, 16124, Note_off_c, 0, 74, 100
2, 16124, Note_off_c, 0, 78, 100
2, 16128, Note_on_c, 0, 73, 100
2, 16128, Note_on_c, 0, 76, 100
2, 16316, Note_off_c, 0, 73, 100
2, 16316, Note_off_c, 0, 76, 100
2, 16320, Note_on_c, 0, 69, 100
2, 16508, Note_off_c, 0, 69, 100
2, 16512, Note_on_c, 0, 69, 100
2, 16512, Note_on_c, 0, 73, 100
2, 16892, Note_off_c, 0, 69, 100
2, 16892, Note_off_c, 0, 73, 100
2, 16896, Note_on_c, 0, 71, 100
2, 16944, Note_on_c, 0, 73, 100
2, 16988, Note_off_c, 0, 71, 100
2, 16992, Note_on_c, 0, 71, 100
2, 17036, Note_off_c, 0, 73, 100
2, 17040, Note_on_c, 0, 73, 100
2, 17084, Note_off_c, 0, 71, 100
2, 17088, Note_on_c, 0, 71, 100
2, 17132, Note_off_c, 0, 73, 100
2, 17152, Note_on_c, 0, 69, 100
2, 17212, Note_off_c, 0, 71, 100
2, 17216, Note_on_c, 0, 71, 100
2, 17276, Note_off_c, 0, 69, 100
2, 17276, Note_off_c, 0, 71, 100
2, 17280, Note_on_c, 0, 68, 100
2, 17280, Note_on_c, 0, 71, 100
2, 18044, Note_off_c, 0, 68, 100
2, 18044, Note_off_c, 0, 71, 100
2, 18048, Note_on_c, 0, 69, 100
2, 18428, Note_off_c, 0, 69, 100
2, 18432, Note_on_c, 0, 64, 100
2, 18432, Note_on_c, 0, 71, 100
2, 18432, Note_on_c, 0, 74, 100
2, 18812, Note_off_c, 0, 64, 100
2, 18812, Note_off_c, 0, 71, 100
2, 18812, Note_off_c, 0, 74, 100
2, 18816, Note_on_c, 0, 64, 100
2, 18816, Note_on_c, 0, 71, 100
2, 18816, Note_on_c, 0, 74, 100
2, 19196, Note_off_c, 0, 64, 100
2, 19196, Note_off_c, 0, 71, 100
2, 19196, Note_off_c, 0, 74, 100
2, 19200, Note_on_c, 0, 64, 100
2, 19200, Note_on_c, 0, 71, 100
2, 19200, Note_on_c, 0, 74, 100
2, 19580, Note_off_c, 0, 64, 100
2, 19580, Note_off_c, 0, 71, 100
2, 19580, Note_off_c, 0, 74, 100
2, 19584, Note_on_c, 0, 71, 100
2, 19584, Note_on_c, 0, 74, 100
2, 19584, Note_on_c, 0, 64, 100
2, 19772, Note_off_c, 0, 71, 100
2, 19772, Note_off_c, 0, 74, 100
2, 19776, Note_on_c, 0, 69, 100
2, 19776, Note_on_c, 0, 73, 100
2, 19964, Note_off_c, 0, 64, 100
2, 19964, Note_off_c, 0, 69, 100
2, 19964, Note_off_c, 0, 73, 100
2, 19968, Note_on_c, 0, 64, 100
2, 19968, Note_on_c, 0, 69, 100
2, 19968, Note_on_c, 0, 73, 100
2, 20732, Note_off_c, 0, 64, 100
2, 20732, Note_off_c, 0, 69, 100
2, 20732, Note_off_c, 0, 73, 100
2, 20736, Note_on_c, 0, 74, 100
2, 20736, Note_on_c, 0, 80, 100
2, 21116, Note_off_c, 0, 74, 100
2, 21116, Note_off_c, 0, 80, 100
2, 21120, Note_on_c, 0, 74, 100
2, 21120, Note_on_c, 0, 80, 100
2, 21500, Note_off_c, 0, 74, 100
2, 21500, Note_off_c, 0, 80, 100
2, 21504, Note_on_c, 0, 74, 100
2, 21504, Note_on_c, 0, 80, 100
2, 21884, Note_off_c, 0, 74, 100
2, 21884, Note_off_c, 0, 80, 100
2, 21888, Note_on_c, 0, 74, 100
2, 21888, Note_on_c, 0, 80, 100
2, 22076, Note_off_c, 0, 74, 100
2, 22076, Note_off_c, 0, 80, 100
2, 22080, Note_on_c, 0, 73, 100
2, 22080, Note_on_c, 0, 81, 100
2, 22268, Note_off_c, 0, 73, 100
2, 22268, Note_off_c, 0, 81, 100
2, 22272, Note_on_c, 0, 73, 100
2, 22272, Note_on_c, 0, 81, 100
2, 23036, Note_off_c, 0, 73, 100
2, 23036, Note_off_c, 0, 81, 100
2, 23040, Note_on_c, 0, 73, 70
2, 23040, Note_on_c, 0, 76, 70
2, 23420, Note_off_c, 0, 73, 100
2, 23420, Note_off_c, 0, 76, 100
2, 23424, Note_on_c, 0, 81, 70
2, 23424, Note_on_c, 0, 78, 70
2, 23804, Note_off_c, 0, 81, 100
2, 23804, Note_off_c, 0, 78, 100
2, 23808, Note_on_c, 0, 74, 70
2, 23808, Note_on_c, 0, 78, 70
2, 24188, Note_off_c, 0, 74, 100
2, 24188, Note_off_c, 0, 78, 100
2, 24192, Note_on_c, 0, 73, 70
2, 24192, Note_on_c, 0, 76, 70
2, 24572, Note_off_c, 0, 73, 100
2, 24572, Note_off_c, 0, 76, 100
2, 24576, Note_on_c, 0, 81, 70
2, 24576, Note_on_c, 0, 78, 70
2, 24956, Note_off_c, 0, 81, 100
2, 24956, Note_off_c, 0, 78, 100
2, 24960, Note_on_c, 0, 74, 70
2, 24960, Note_on_c, 0, 78, 70
2, 25340, Note_off_c, 0, 74, 100
2, 25340, Note_off_c, 0, 78, 100
2, 25344, Note_on_c, 0, 73, 100
2, 25344, Note_on_c, 0, 76, 100
2, 25532, Note_off_c, 0, 73, 100
2, 25532, Note_off_c, 0, 76, 100
2, 25536, Note_on_c, 0, 69, 100
2, 25724, Note_off_c, 0, 69, 100
2, 25728, Note_on_c, 0, 69, 100
2, 25728, Note_on_c, 0, 73, 100
2, 26108, Note_off_c, 0, 69, 100
2, 26108, Note_off_c, 0, 73, 100
2, 26112, Note_on_c, 0, 71, 100
2, 26160, Note_on_c, 0, 73, 100
2, 26204, Note_off_c, 0, 71, 100
2, 26208, Note_on_c, 0, 71, 100
2, 26252, Note_off_c, 0, 73, 100
2, 26256, Note_on_c, 0, 73, 100
2, 26300, Note_off_c, 0, 71, 100
2, 26304, Note_on_c, 0, 71, 100
2, 26348, Note_off_c, 0, 73, 100
2, 26368, Note_on_c, 0, 69, 100
2, 26428, Note_off_c, 0, 71, 100
2, 26432, Note_on_c, 0, 71, 100
2, 26492, Note_off_c, 0, 69, 100
2, 26492, Note_off_c, 0, 71, 100
2, 26496, Note_on_c, 0, 68, 100
2, 26496, Note_on_c, 0, 71, 100
2, 27260, Note_off_c, 0, 68, 100
2, 27260, Note_off_c, 0, 71, 100
2, 27264, Note_on_c, 0, 69, 100
2, 27644, Note_off_c, 0, 69, 100
2, 27648, Note_on_c, 0, 64, 100
2, 27648, Note_on_c, 0, 71, 100
2, 27648, Note_on_c, 0, 74, 100
2, 28028, Note_off_c, 0, 64, 100
2, 28028, Note_off_c, 0, 71, 100
2, 28028, Note_off_c, 0, 74, 100
2, 28032, Note_on_c, 0, 64, 100
2, 28032, Note_on_c, 0, 71, 100
2, 28032, Note_on_c, 0, 74, 100
2, 28412, Note_off_c, 0, 64, 100
2, 28412, Note_off_c, 0, 71, 100
2, 28412, Note_off_c, 0, 74, 100
2, 28416, Note_on_c, 0, 64, 100
2, 28416, Note_on_c, 0, 71, 100
2, 28416, Note_on_c, 0, 74, 100
2, 28796, Note_off_c, 0, 64, 100
2, 28796, Note_off_c, 0, 71, 100
2, 28796, Note_off_c, 0, 74, 100
2, 28800, Note_on_c, 0, 71, 100
2, 28800, Note_on_c, 0, 74, 100
2, 28800, Note_on_c, 0, 64, 100
2, 28988, Note_off_c, 0, 71, 100
2, 28988, Note_off_c, 0, 74, 100
2, 28992, Note_on_c, 0, 69, 100
2, 28992, Note_on_c, 0, 73, 100
2, 29180, Note_off_c, 0, 64, 100
2, 29180, Note_off_c, 0, 69, 100
2, 29180, Note_off_c, 0, 73, 100
2, 29184, Note_on_c, 0, 64, 100
2, 29184, Note_on_c, 0, 69, 100
2, 29184, Note_on_c, 0, 73, 100
2, 29948, Note_off_c, 0, 64, 100
2, 29948, Note_off_c, 0, 69, 100
2, 29948, Note_off_c, 0, 73, 100
2, 29952, Note_on_c, 0, 74, 100
2, 29952, Note_on_c, 0, 80, 100
2, 30332, Note_off_c, 0, 74, 100
2, 30332, Note_off_c, 0, 80, 100
2, 30336, Note_on_c, 0, 74, 100
2, 30336, Note_on_c, 0, 80, 100
2, 30716, Note_off_c, 0, 74, 100
2, 30716, Note_off_c, 0, 80, 100
2, 30720, Note_on_c, 0, 74, 100
2, 30720, Note_on_c, 0, 80, 100
2, 31100, Note_off_c, 0, 74, 100
2, 31100, Note_off_c, 0, 80, 100
2, 31104, Note_on_c, 0, 74, 100
2, 31104, Note_on_c, 0, 80, 100
2, 31292, Note_off_c, 0, 74, 100
2, 31292, Note_off_c, 0, 80, 100
2, 31296, Note_on_c, 0, 73, 100
2, 31296, Note_on_c, 0, 81, 100
2, 31484, Note_off_c, 0, 73, 100
2, 31484, Note_off_c, 0, 81, 100
2, 31488, Note_on_c, 0, 73, 100
2, 31488, Note_on_c, 0, 81, 100
2, 32252, Note_off_c, 0, 73, 100
2, 32252, Note_off_c, 0, 81, 100
2, 32256, Note_on_c, 0, 73, 70
2, 32256, Note_on_c, 0, 76, 70
2, 32636, Note_off_c, 0, 73, 100
2, 32636, Note_off_c, 0, 76, 100
2, 32640, Note_on_c, 0, 81, 70
2, 32640, Note_on_c, 0, 78, 70
2, 33020, Note_off_c, 0, 81, 100
2, 33020, Note_off_c, 0, 78, 100
2, 33024, Note_on_c, 0, 74, 70
2, 33024, Note_on_c, 0, 78, 70
2, 33404, Note_off_c, 0, 74, 100
2, 33404, Note_off_c, 0, 78, 100
2, 33408, Note_on_c, 0, 73, 70
2, 33408, Note_on_c, 0, 76, 70
2, 33788, Note_off_c, 0, 73, 100
2, 33788, Note_off_c, 0, 76, 100
2, 33792, Note_on_c, 0, 81, 70
2, 33792, Note_on_c, 0, 78, 70
2, 34172, Note_off_c, 0, 81, 100
2, 34172, Note_off_c, 0, 78, 100
2, 34176, Note_on_c, 0, 74, 70
2, 34176, Note_on_c, 0, 78, 70
2, 34556, Note_off_c, 0, 74, 100
2, 34556, Note_off_c, 0, 78, 100
2, 34560, Note_on_c, 0, 73, 100
2, 34560, Note_on_c, 0, 76, 100
2, 34748, Note_off_c, 0, 73, 100
2, 34748, Note_off_c, 0, 76, 100
2, 34752, Note_on_c, 0, 69, 100
2, 34940, Note_off_c, 0, 69, 100
2, 34944, Note_on_c, 0, 69, 100
2, 34944, Note_on_c, 0, 73, 100
2, 35324, Note_off_c, 0, 69, 100
2, 35324, Note_off_c, 0, 73, 100
2, 35328, Note_on_c, 0, 71, 100
2, 35376, Note_on_c, 0, 73, 100
2, 35420, Note_off_c, 0, 71, 100
2, 35424, Note_on_c, 0, 71, 100
2, 35468, Note_off_c, 0, 73, 100
2, 35472, Note_on_c, 0, 73, 100
2, 35516, Note_off_c, 0, 71, 100
2, 35520, Note_on_c, 0, 71, 100
2, 35564, Note_off_c, 0, 73, 100
2, 35584, Note_on_c, 0, 69, 100
2, 35644, Note_off_c, 0, 71, 100
2, 35648, Note_on_c, 0, 71, 100
2, 35708, Note_off_c, 0, 69, 100
2, 35708, Note_off_c, 0, 71, 100
2, 35712, Note_on_c, 0, 68, 100
2, 35712, Note_on_c, 0, 71, 100
2, 36476, Note_off_c, 0, 68, 100
2, 36476, Note_off_c, 0, 71, 100
2, 36480, Note_on_c, 0, 69, 100
2, 36860, Note_off_c, 0, 69, 100
2, 36864, Note_on_c, 0, 73, 70
2, 36956, Note_off_c, 0, 73, 100
2, 36960, Note_on_c, 0, 64, 70
2, 37052, Note_off_c, 0, 64, 100
2, 37056, Note_on_c, 0, 69, 70
2, 37148, Note_off_c, 0, 69, 100
2, 37152, Note_on_c, 0, 73, 70
2, 37244, Note_off_c, 0, 73, 100
2, 37248, Note_on_c, 0, 76, 70
2, 37340, Note_off_c, 0, 76, 100
2, 37344, Note_on_c, 0, 69, 70
2, 37436, Note_off_c, 0, 69, 100
2, 37440, Note_on_c, 0, 73, 70
2, 37532, Note_off_c, 0, 73, 100
2, 37536, Note_on_c, 0, 76, 70
2, 37628, Note_off_c, 0, 76, 100
2, 37632, Note_on_c, 0, 83, 70
2, 37724, Note_off_c, 0, 83, 100
2, 37728, Note_on_c, 0, 81, 70
2, 37820, Note_off_c, 0, 81, 100
2, 37824, Note_on_c, 0, 80, 70
2, 37916, Note_off_c, 0, 80, 100
2, 37920, Note_on_c, 0, 78, 70
2, 38012, Note_off_c, 0, 78, 100
2, 38016, Note_on_c, 0, 76, 70
2, 38108, Note_off_c, 0, 76, 100
2, 38112, Note_on_c, 0, 69, 70
2, 38204, Note_off_c, 0, 69, 100
2, 38208, Note_on_c, 0, 73, 70
2, 38300, Note_off_c, 0, 73, 100
2, 38304, Note_on_c, 0, 76, 70
2, 38396, Note_off_c, 0, 76, 100
2, 38400, Note_on_c, 0, 81, 70
2, 38492, Note_off_c, 0, 81, 100
2, 38496, Note_on_c, 0, 73, 70
2, 38588, Note_off_c, 0, 73, 100
2, 38592, Note_on_c, 0, 76, 70
2, 38684, Note_off_c, 0, 76, 100
2, 38688, Note_on_c, 0, 85, 70
2, 38780, Note_off_c, 0, 85, 100
2, 38784, Note_on_c, 0, 83, 70
2, 38876, Note_off_c, 0, 83, 100
2, 38880, Note_on_c, 0, 81, 70
2, 38972, Note_off_c, 0, 81, 100
